instance,A,L,best_solution,best_multi_solution,best_fitness,best_multi_fitness
test_data/data_demand_random_50_batch_all1_equal_cluster/R101_2.dat,4,120,"[[[[0,[4,10,21,20,12,11,1,30,32,31,33,8,9,7,27,26,6,5]],[4,[]],[10,[]],[21,[]],[20,[]],[12,[]],[11,[]],[1,[45,44,42]],[30,[]],[32,[]],[31,[]],[33,[]],[42,[]],[45,[]],[44,[]],[8,[]],[9,[]],[7,[]],[27,[]],[26,[]],[6,[]],[5,[]]],[[0,[13,3,2,18,17,16,19,15,14]],[13,[25,24,23,22]],[3,[]],[2,[29,28]],[18,[]],[17,[]],[16,[]],[25,[]],[24,[37,36,35,34]],[23,[]],[22,[]],[38,[38]],[29,[]],[28,[40,39,41]],[36,[43]],[37,[]],[50,[50,46]],[35,[]],[34,[]],[40,[]],[39,[]],[41,[]],[43,[]],[19,[]],[46,[]],[49,[47,48,49]],[48,[]],[47,[]],[15,[]],[14,[]]]],[[[13,[25,24,23,22]]],[[2,[29,28]]],[[24,[37,36,35,34]]],[[38,[38]]],[[28,[40,39,41]]],[[1,[45,44,42]],[36,[43]]],[[50,[50,46]]],[[49,[47,48,49]]]]]","[[[[0,[4,10,21,20,12,11,1,30,32,31,33,8,9,7,27,26,6,5]],[4,[]],[10,[]],[21,[]],[20,[]],[12,[]],[11,[]],[1,[45,44,42]],[30,[]],[32,[]],[31,[]],[33,[]],[42,[]],[45,[]],[44,[]],[8,[]],[9,[]],[7,[]],[27,[]],[26,[]],[6,[]],[5,[]]],[[0,[13,3,2,18,17,16,19,15,14]],[13,[25,24,23,22]],[3,[]],[2,[29,28]],[18,[]],[17,[]],[16,[]],[25,[]],[24,[37,36,35,34]],[23,[]],[22,[]],[38,[38]],[29,[]],[28,[40,39,41]],[36,[43]],[37,[]],[50,[50,46]],[35,[]],[34,[]],[40,[]],[39,[]],[41,[]],[43,[]],[19,[]],[46,[]],[49,[47,48,49]],[48,[]],[47,[]],[15,[]],[14,[]]]],[[[13,[25,24,23,22]]],[[2,[29,28]]],[[24,[37,36,35,34]]],[[38,[38]]],[[28,[40,39,41]]],[[1,[45,44,42]],[36,[43]]],[[50,[50,46]]],[[49,[47,48,49]]]]]",1456,1456
test_data/data_demand_random_50_batch_all1_equal_cluster/R101_2.dat,8,60,"[[[[0,[5,6,26,27,7,8,3,9,30,34,35,28,37,38,24,25,16,17,19,18,20,21,12,11,10,2]],[5,[]],[6,[]],[26,[]],[27,[]],[7,[]],[8,[]],[3,[]],[9,[]],[30,[]],[34,[]],[35,[50,44,49,45]],[28,[]],[50,[]],[37,[]],[38,[]],[24,[]],[25,[]],[16,[]],[17,[]],[49,[]],[45,[]],[19,[]],[18,[]],[20,[]],[44,[]],[21,[]],[12,[]],[11,[]],[10,[]],[2,[]]],[[0,[4,13,43,42,41,39,40,33,31,32,29,36,22,23,47,48,46,15,14,1]],[4,[]],[13,[]],[43,[]],[42,[]],[41,[]],[39,[]],[40,[]],[33,[]],[31,[]],[32,[]],[29,[]],[36,[]],[22,[]],[23,[]],[47,[]],[48,[]],[46,[]],[15,[]],[14,[]],[1,[]]]],[[[35,[50,44,49,45]]]]]",,1464,
test_data/data_demand_random_50_batch_all1_equal_cluster/R101_2.dat,8,60,"[[[[0,[7,26,27,28,29,9,3,8,6,5,22,23,25,17,16,18,19,21,20,10,11,13,2]],[7,[]],[26,[]],[27,[]],[28,[]],[29,[]],[9,[]],[30,[30,35,32,34]],[32,[]],[35,[]],[34,[]],[3,[]],[8,[]],[6,[]],[5,[]],[22,[50,49,44,36,39]],[36,[]],[50,[]],[23,[]],[25,[]],[49,[]],[17,[]],[16,[]],[18,[]],[19,[]],[44,[]],[21,[]],[20,[]],[10,[]],[11,[]],[13,[]],[39,[]],[2,[]]],[[0,[4,12,43,42,41,40,33,31,37,38,24,47,48,46,45,15,14,1]],[4,[]],[12,[]],[43,[]],[42,[]],[41,[]],[40,[]],[33,[]],[31,[]],[37,[]],[38,[]],[24,[]],[47,[]],[48,[]],[46,[]],[45,[]],[15,[]],[14,[]],[1,[]]]],[[[30,[30,35,32,34]]],[[22,[50,49,44,36,39]]]]]",,1451,
test_data/data_demand_random_50_batch_all1_equal_cluster/R101_2.dat,8,90,"[[[[0,[7,6,1,11,12,21,20,19,10,8,9,29]],[2,[2]],[36,[36,38,32,31,33,30]],[7,[]],[6,[]],[1,[]],[11,[]],[12,[]],[21,[]],[20,[]],[19,[]],[10,[]],[30,[]],[32,[]],[31,[]],[33,[50,42,44]],[42,[]],[44,[]],[8,[]],[9,[]],[29,[]],[50,[]],[38,[]]],[[0,[3,13,18,17,16,15,14,25,24,23,22,5,4]],[3,[26,28,27]],[13,[]],[18,[]],[17,[]],[16,[]],[15,[]],[14,[]],[25,[]],[24,[]],[23,[]],[22,[37,35,34]],[26,[]],[28,[]],[27,[]],[5,[]],[37,[]],[35,[]],[34,[]],[4,[]],[40,[40,39,43,41]],[39,[]],[43,[]],[41,[]],[47,[47,48,49,46,45]],[48,[]],[49,[]],[46,[]],[45,[]]]],[[[3,[26,28,27]],[2,[2]]],[[36,[36,38,32,31,33,30]]],[[22,[37,35,34]]],[[33,[50,42,44]],[40,[40,39,43,41]]],[[47,[47,48,49,46,45]]]]]","[[[[0,[7,6,1,11,12,21,20,19,10,8,9,29]],[2,[2]],[36,[36,38,32,31,33,30]],[7,[]],[6,[]],[1,[]],[11,[]],[12,[]],[21,[]],[20,[]],[19,[]],[10,[]],[30,[]],[32,[]],[31,[]],[33,[50,42,44]],[42,[]],[44,[]],[8,[]],[9,[]],[29,[]],[50,[]],[38,[]]],[[0,[3,13,18,17,16,15,14,25,24,23,22,5,4]],[3,[26,28,27]],[13,[]],[18,[]],[17,[]],[16,[]],[15,[]],[14,[]],[25,[]],[24,[]],[23,[]],[22,[37,35,34]],[26,[]],[28,[]],[27,[]],[5,[]],[37,[]],[35,[]],[34,[]],[4,[]],[40,[40,39,43,41]],[39,[]],[43,[]],[41,[]],[47,[47,48,49,46,45]],[48,[]],[49,[]],[46,[]],[45,[]]]],[[[3,[26,28,27]],[2,[2]]],[[36,[36,38,32,31,33,30]]],[[22,[37,35,34]]],[[33,[50,42,44]],[40,[40,39,43,41]]],[[47,[47,48,49,46,45]]]]]",1651.015621187,1651.015621187
test_data/data_demand_random_50_batch_all1_equal_cluster/R101_2.dat,8,90,"[[[[0,[1,8,11,12,13,2,4,10,6,7,17]],[1,[]],[8,[]],[11,[]],[12,[19,18]],[13,[]],[2,[]],[20,[20,29]],[19,[]],[18,[]],[4,[]],[10,[32,31,33]],[6,[]],[7,[]],[29,[]],[32,[50,45,44,42,38]],[31,[]],[33,[]],[42,[]],[44,[]],[45,[]],[17,[]],[50,[]],[38,[]]],[[0,[3,21,16,15,14,9]],[3,[]],[21,[25,24,23,22]],[16,[]],[15,[27,28,26]],[14,[]],[25,[]],[24,[]],[23,[]],[22,[5]],[5,[]],[27,[]],[28,[]],[26,[]],[37,[37]],[36,[47,48,49,43,46,36,35]],[35,[]],[34,[34,30]],[9,[]],[30,[]],[40,[40,39,41]],[39,[]],[41,[]],[43,[]],[46,[]],[49,[]],[48,[]],[47,[]]]],[[[12,[19,18]],[21,[25,24,23,22]]],[[20,[20,29]],[15,[27,28,26]]],[[22,[5]],[10,[32,31,33]]],[[32,[50,45,44,42,38]]],[[37,[37]]],[[36,[47,48,49,43,46,36,35]]],[[34,[34,30]]],[[40,[40,39,41]]]]]","[[[[0,[1,8,11,12,13,2,4,10,6,7,17]],[1,[]],[8,[]],[11,[]],[12,[19,18]],[13,[]],[2,[]],[20,[20,29]],[19,[]],[18,[]],[4,[]],[10,[32,31,33]],[6,[]],[7,[]],[29,[]],[32,[50,45,44,42,38]],[31,[]],[33,[]],[42,[]],[44,[]],[45,[]],[17,[]],[50,[]],[38,[]]],[[0,[3,21,16,15,14,9]],[3,[]],[21,[25,24,23,22]],[16,[]],[15,[27,28,26]],[14,[]],[25,[]],[24,[]],[23,[]],[22,[5]],[5,[]],[27,[]],[28,[]],[26,[]],[37,[37]],[36,[47,48,49,43,46,36,35]],[35,[]],[34,[34,30]],[9,[]],[30,[]],[40,[40,39,41]],[39,[]],[41,[]],[43,[]],[46,[]],[49,[]],[48,[]],[47,[]]]],[[[12,[19,18]],[21,[25,24,23,22]]],[[20,[20,29]],[15,[27,28,26]]],[[22,[5]],[10,[32,31,33]]],[[32,[50,45,44,42,38]]],[[37,[37]]],[[36,[47,48,49,43,46,36,35]]],[[34,[34,30]]],[[40,[40,39,41]]]]]",1424.055512755,1424.055512755
test_data/data_demand_random_50_batch_all1_equal_cluster/R101_2.dat,8,120,"[[[[0,[7,13,4,6,1,11,12,21,20,19,18,10,8,29]],[7,[]],[13,[32,31,33]],[30,[30]],[3,[3]],[4,[]],[6,[45,44,42]],[1,[]],[11,[]],[12,[]],[21,[]],[20,[]],[19,[]],[18,[]],[10,[]],[8,[]],[32,[]],[31,[]],[33,[]],[42,[]],[45,[]],[44,[]],[29,[]],[50,[50,38]],[38,[]]],[[0,[9,17,16,25,24,23,22,28,27,5]],[9,[]],[2,[2]],[17,[]],[16,[]],[15,[15]],[14,[14]],[25,[]],[24,[]],[23,[26]],[22,[]],[26,[]],[28,[]],[27,[]],[5,[]],[37,[36,37,35,34]],[36,[47,48,49,40,39,41,43,46]],[35,[]],[34,[]],[40,[]],[39,[]],[43,[]],[41,[]],[47,[]],[48,[]],[49,[]],[46,[]]]],[[[2,[2]],[13,[32,31,33]]],[[30,[30]],[15,[15]]],[[3,[3]],[14,[14]]],[[6,[45,44,42]],[23,[26]]],[[37,[36,37,35,34]]],[[36,[47,48,49,40,39,41,43,46]]],[[50,[50,38]]]]]","[[[[0,[7,13,4,6,1,11,12,21,20,19,18,10,8,29]],[7,[]],[13,[32,31,33]],[30,[30]],[3,[3]],[4,[]],[6,[45,44,42]],[1,[]],[11,[]],[12,[]],[21,[]],[20,[]],[19,[]],[18,[]],[10,[]],[8,[]],[32,[]],[31,[]],[33,[]],[42,[]],[45,[]],[44,[]],[29,[]],[50,[50,38]],[38,[]]],[[0,[9,17,16,25,24,23,22,28,27,5]],[9,[]],[2,[2]],[17,[]],[16,[]],[15,[15]],[14,[14]],[25,[]],[24,[]],[23,[26]],[22,[]],[26,[]],[28,[]],[27,[]],[5,[]],[37,[36,37,35,34]],[36,[47,48,49,40,39,41,43,46]],[35,[]],[34,[]],[40,[]],[39,[]],[43,[]],[41,[]],[47,[]],[48,[]],[49,[]],[46,[]]]],[[[2,[2]],[13,[32,31,33]]],[[30,[30]],[15,[15]]],[[3,[3]],[14,[14]]],[[6,[45,44,42]],[23,[26]]],[[37,[36,37,35,34]]],[[36,[47,48,49,40,39,41,43,46]]],[[50,[50,38]]]]]",1731.180339887,1731.180339887
test_data/data_demand_random_50_batch_all1_equal_cluster/R101_2.dat,8,120,"[[[[0,[2,13,10,4,12,1,11,3,8,6,9,7]],[2,[]],[13,[]],[10,[]],[25,[25]],[24,[24,21]],[4,[]],[12,[32,31,33,30,20]],[21,[]],[20,[]],[19,[19]],[18,[18]],[1,[44,42,29]],[11,[]],[3,[]],[8,[]],[6,[]],[29,[]],[32,[]],[31,[]],[33,[]],[42,[]],[44,[]],[30,[]],[9,[]],[7,[]],[50,[50,38]],[38,[]]],[[0,[17,16,15]],[17,[23,22]],[16,[28,27]],[15,[]],[14,[14]],[23,[]],[22,[]],[26,[26]],[28,[]],[27,[]],[5,[5]],[37,[36,37,35,34,45]],[36,[47,48,49,43,46,40,39,41]],[35,[]],[34,[]],[40,[]],[39,[]],[43,[]],[41,[]],[47,[]],[48,[]],[49,[]],[46,[]],[45,[]]]],[[[17,[23,22]],[25,[25]]],[[24,[24,21]],[16,[28,27]]],[[14,[14]],[12,[32,31,33,30,20]]],[[26,[26]],[19,[19]]],[[18,[18]],[5,[5]]],[[1,[44,42,29]],[37,[36,37,35,34,45]]],[[36,[47,48,49,43,46,40,39,41]]],[[50,[50,38]]]]]","[[[[0,[2,13,10,4,12,1,11,3,8,6,9,7]],[2,[]],[13,[]],[10,[]],[25,[25]],[24,[24,21]],[4,[]],[12,[32,31,33,30,20]],[21,[]],[20,[]],[19,[19]],[18,[18]],[1,[44,42,29]],[11,[]],[3,[]],[8,[]],[6,[]],[29,[]],[32,[]],[31,[]],[33,[]],[42,[]],[44,[]],[30,[]],[9,[]],[7,[]],[50,[50,38]],[38,[]]],[[0,[17,16,15]],[17,[23,22]],[16,[28,27]],[15,[]],[14,[14]],[23,[]],[22,[]],[26,[26]],[28,[]],[27,[]],[5,[5]],[37,[36,37,35,34,45]],[36,[47,48,49,43,46,40,39,41]],[35,[]],[34,[]],[40,[]],[39,[]],[43,[]],[41,[]],[47,[]],[48,[]],[49,[]],[46,[]],[45,[]]]],[[[17,[23,22]],[25,[25]]],[[24,[24,21]],[16,[28,27]]],[[14,[14]],[12,[32,31,33,30,20]]],[[26,[26]],[19,[19]]],[[18,[18]],[5,[5]]],[[1,[44,42,29]],[37,[36,37,35,34,45]]],[[36,[47,48,49,43,46,40,39,41]]],[[50,[50,38]]]]]",1605,1605
test_data/data_demand_random_50_batch_all1_equal_cluster/R101_3.dat,4,60,"[[[[0,[27,26,25,50,24,44,23,22,21,20,43,11,49,37,46,45,10,7]],[27,[42]],[26,[]],[25,[]],[50,[]],[24,[]],[44,[]],[23,[]],[22,[]],[21,[]],[20,[]],[42,[]],[43,[]],[11,[]],[49,[]],[37,[]],[46,[]],[45,[]],[10,[]],[7,[]]],[[0,[5,6,3,4,17,32,16,30,29,28,31,1,9,8,33,34,35,36,40,39,38,41,19,18,15,14,13,12,2]],[5,[]],[6,[]],[3,[]],[4,[]],[17,[]],[32,[]],[16,[]],[30,[]],[29,[]],[28,[]],[31,[]],[1,[47,48]],[9,[]],[8,[]],[33,[]],[34,[]],[35,[]],[36,[]],[47,[]],[48,[]],[40,[]],[39,[]],[38,[]],[41,[]],[19,[]],[18,[]],[15,[]],[14,[]],[13,[]],[12,[]],[2,[]]]],[[[27,[42]],[1,[47,48]]]]]","[[[[0,[27,26,25,50,24,44,23,22,21,20,43,11,49,37,46,45,10,7]],[27,[42]],[26,[]],[25,[]],[50,[]],[24,[]],[44,[]],[23,[]],[22,[]],[21,[]],[20,[]],[42,[]],[43,[]],[11,[]],[49,[]],[37,[]],[46,[]],[45,[]],[10,[]],[7,[]]],[[0,[5,6,3,4,17,32,16,30,29,28,31,1,9,8,33,34,35,36,40,39,38,41,19,18,15,14,13,12,2]],[5,[]],[6,[]],[3,[]],[4,[]],[17,[]],[32,[]],[16,[]],[30,[]],[29,[]],[28,[]],[31,[]],[1,[47,48]],[9,[]],[8,[]],[33,[]],[34,[]],[35,[]],[36,[]],[47,[]],[48,[]],[40,[]],[39,[]],[38,[]],[41,[]],[19,[]],[18,[]],[15,[]],[14,[]],[13,[]],[12,[]],[2,[]]]],[[[27,[42]],[1,[47,48]]]]]",1849,1849
test_data/data_demand_random_50_batch_all1_equal_cluster/R101_3.dat,4,60,"[[[[0,[1,31,26,25,50,24,44,23,22,21,20,42,43,11,49,45,10,7]],[1,[]],[31,[]],[26,[]],[25,[]],[50,[]],[24,[]],[44,[]],[23,[]],[22,[]],[21,[]],[20,[]],[42,[]],[43,[]],[11,[]],[49,[]],[45,[]],[10,[]],[7,[]]],[[0,[5,6,3,4,19,32,17,16,30,29,28,27,8,9,33,34,35,36,39,40,38,41,18,15,14,13,12,2]],[5,[]],[6,[]],[3,[]],[4,[]],[19,[]],[32,[]],[17,[]],[16,[]],[30,[]],[29,[]],[28,[]],[27,[]],[8,[47,48]],[9,[]],[33,[37,46]],[46,[]],[37,[]],[34,[]],[35,[]],[36,[]],[48,[]],[47,[]],[39,[]],[40,[]],[38,[]],[41,[]],[18,[]],[15,[]],[14,[]],[13,[]],[12,[]],[2,[]]]],[[[8,[47,48]]],[[33,[37,46]]]]]","[[[[0,[1,31,26,25,50,24,44,23,22,21,20,43,11,49,10,7]],[1,[42]],[31,[]],[26,[]],[25,[]],[50,[]],[24,[]],[44,[]],[23,[]],[22,[]],[21,[]],[20,[]],[42,[]],[43,[]],[11,[]],[49,[]],[10,[]],[7,[]]],[[0,[3,15,14,16,32,17,30,29,28,27,12,2,5,9,8,33,34,35,36,6,38,40,39,41,19,18,13,4]],[3,[]],[15,[]],[14,[]],[16,[]],[32,[]],[17,[]],[30,[]],[29,[]],[28,[]],[27,[]],[12,[]],[2,[]],[5,[]],[9,[47,48,45]],[8,[]],[33,[]],[45,[37,46]],[46,[]],[37,[]],[34,[]],[35,[]],[36,[]],[48,[]],[47,[]],[6,[]],[38,[]],[40,[]],[39,[]],[41,[]],[19,[]],[18,[]],[13,[]],[4,[]]]],[[[1,[42]],[9,[47,48,45]]],[[45,[37,46]]]]]",1825,1830
test_data/data_demand_random_50_batch_all1_equal_cluster/R101_3.dat,4,90,"[[[[0,[11,10,7,19,18,13,4,1,12,32,30,29,25,28,9]],[11,[]],[10,[]],[7,[]],[19,[]],[18,[]],[13,[]],[4,[]],[1,[40,39,38]],[12,[]],[32,[]],[30,[]],[29,[46,45,43]],[25,[]],[28,[]],[9,[]],[40,[]],[39,[]],[38,[]],[46,[]],[45,[]],[50,[50,47]],[43,[]],[47,[]]],[[0,[5,6,3,2,8,26,14,17,15,16,24,23,22,20]],[5,[]],[6,[]],[3,[]],[2,[]],[8,[]],[26,[27,31]],[27,[]],[14,[]],[31,[]],[17,[]],[15,[]],[16,[]],[24,[]],[23,[]],[22,[]],[21,[21]],[20,[]],[34,[34,44]],[35,[35,37,33,36]],[37,[]],[36,[]],[44,[]],[42,[49,48,42,41]],[49,[]],[33,[]],[41,[]],[48,[]]]],[[[26,[27,31]]],[[1,[40,39,38]]],[[29,[46,45,43]],[21,[21]]],[[34,[34,44]]],[[35,[35,37,33,36]]],[[50,[50,47]]],[[42,[49,48,42,41]]]]]","[[[[0,[11,10,19,18,13,4,1,12,32,30,29,28,9]],[11,[]],[10,[]],[7,[7]],[19,[]],[18,[]],[13,[]],[4,[]],[1,[40,39,38,26]],[12,[]],[32,[]],[30,[]],[29,[46,45,43]],[26,[]],[28,[]],[9,[]],[40,[]],[39,[]],[38,[]],[46,[]],[45,[]],[50,[50,47]],[43,[]],[47,[]]],[[0,[5,6,3,2,8,25,14,17,15,16,24,23,22,20]],[5,[]],[6,[]],[3,[]],[2,[]],[8,[]],[25,[27,31]],[27,[]],[14,[]],[31,[]],[17,[]],[15,[]],[16,[]],[24,[]],[23,[]],[22,[]],[21,[21]],[20,[]],[34,[34,44]],[35,[35,37,33,36]],[37,[]],[36,[]],[44,[]],[42,[49,48,42,41]],[49,[]],[33,[]],[41,[]],[48,[]]]],[[[25,[27,31]],[7,[7]]],[[1,[40,39,38,26]]],[[29,[46,45,43]],[21,[21]]],[[34,[34,44]]],[[35,[35,37,33,36]]],[[50,[50,47]]],[[42,[49,48,42,41]]]]]",1945.495097568,1945.495097568
test_data/data_demand_random_50_batch_all1_equal_cluster/R101_3.dat,4,90,"[[[[0,[19,14,16,17,26,25,28,29,12,27,8,7]],[19,[]],[18,[18]],[14,[31]],[16,[]],[17,[]],[30,[30]],[31,[]],[26,[]],[25,[]],[28,[]],[29,[]],[12,[40,39,38,36]],[27,[]],[8,[]],[7,[]],[36,[]],[40,[]],[39,[]],[38,[]],[41,[41,43,45,50]],[45,[]],[43,[]],[50,[]]],[[0,[5,6,9,2,15,13,10,11,24,23,22,21,20,1]],[5,[]],[6,[]],[9,[]],[2,[]],[32,[32]],[15,[]],[13,[]],[4,[4]],[3,[3]],[10,[]],[11,[]],[24,[34,35,37,33]],[23,[]],[22,[]],[21,[]],[20,[]],[1,[]],[34,[44,42]],[35,[]],[37,[]],[33,[]],[42,[]],[44,[]],[46,[46,49,48,47]],[49,[]],[48,[]],[47,[]]]],[[[32,[32]],[18,[18]]],[[14,[31]],[4,[4]]],[[3,[3]],[30,[30]]],[[12,[40,39,38,36]]],[[24,[34,35,37,33]]],[[41,[41,43,45,50]]],[[34,[44,42]]],[[46,[46,49,48,47]]]]]","[[[[0,[19,14,16,17,26,25,28,29,12,27,8,7]],[19,[]],[18,[18]],[14,[31]],[16,[]],[17,[]],[30,[30]],[31,[]],[26,[]],[25,[]],[28,[]],[29,[]],[12,[40,39,38,36]],[27,[]],[8,[]],[7,[]],[36,[]],[40,[]],[39,[]],[38,[]],[41,[41,43,45,50]],[45,[]],[43,[]],[50,[]]],[[0,[5,6,9,2,15,13,10,11,24,23,22,21,20,1]],[5,[]],[6,[]],[9,[]],[2,[]],[32,[32]],[15,[]],[13,[]],[4,[4]],[3,[3]],[10,[]],[11,[]],[24,[34,35,37,33]],[23,[]],[22,[]],[21,[]],[20,[]],[1,[]],[34,[44,42]],[35,[]],[37,[]],[33,[]],[42,[]],[44,[]],[46,[46,49,48,47]],[49,[]],[48,[]],[47,[]]]],[[[32,[32]],[18,[18]]],[[14,[31]],[4,[4]]],[[3,[3]],[30,[30]]],[[12,[40,39,38,36]]],[[24,[34,35,37,33]]],[[41,[41,43,45,50]]],[[34,[44,42]]],[[46,[46,49,48,47]]]]]",1677.541019662,1677.541019662
test_data/data_demand_random_50_batch_all1_equal_cluster/R101_3.dat,4,120,"[[[[0,[5,6,1,11,10,7,19,18,16,14,12,21,26,2]],[5,[]],[6,[]],[8,[8]],[1,[]],[11,[]],[10,[]],[7,[]],[19,[]],[18,[]],[32,[32]],[16,[]],[14,[]],[12,[]],[21,[40,39,38,29]],[26,[]],[30,[30]],[2,[]],[29,[27]],[27,[50,47]],[36,[36,48]],[40,[49,46,45,43]],[39,[]],[38,[]],[46,[]],[45,[]],[50,[]],[43,[]],[49,[]],[48,[]],[47,[]]],[[0,[9,17,15,13,23,22,25,20]],[3,[3,4]],[4,[]],[9,[]],[17,[24]],[15,[]],[13,[]],[24,[]],[23,[31,33]],[22,[]],[25,[]],[20,[44,42,37]],[31,[]],[28,[28,41]],[34,[34,35]],[35,[]],[37,[]],[33,[]],[41,[]],[44,[]],[42,[]]]],[[[8,[8]],[3,[3,4]]],[[32,[32]],[17,[24]]],[[21,[40,39,38,29]]],[[30,[30]],[23,[31,33]]],[[20,[44,42,37]],[29,[27]]],[[27,[50,47]],[28,[28,41]]],[[36,[36,48]],[34,[34,35]]],[[40,[49,46,45,43]]]]]","[[[[0,[5,6,1,11,10,7,19,18,16,14,12,21,26,2]],[5,[]],[6,[]],[8,[8]],[1,[]],[11,[]],[10,[]],[7,[]],[19,[]],[18,[]],[32,[32]],[16,[]],[14,[]],[12,[]],[21,[40,39,38,29]],[26,[]],[30,[30]],[2,[]],[29,[27]],[27,[50,47]],[36,[36,48]],[40,[49,46,45,43]],[39,[]],[38,[]],[46,[]],[45,[]],[50,[]],[43,[]],[49,[]],[48,[]],[47,[]]],[[0,[9,17,15,13,23,22,25,20]],[3,[3,4]],[4,[]],[9,[]],[17,[24]],[15,[]],[13,[]],[24,[]],[23,[31,33]],[22,[]],[25,[]],[20,[44,42,37]],[31,[]],[28,[28,41]],[34,[34,35]],[35,[]],[37,[]],[33,[]],[41,[]],[44,[]],[42,[]]]],[[[8,[8]],[3,[3,4]]],[[32,[32]],[17,[24]]],[[21,[40,39,38,29]]],[[30,[30]],[23,[31,33]]],[[20,[44,42,37]],[29,[27]]],[[27,[50,47]],[28,[28,41]]],[[36,[36,48]],[34,[34,35]]],[[40,[49,46,45,43]]]]]",2035.464249197,2035.464249197
test_data/data_demand_random_50_batch_all1_equal_cluster/R101_3.dat,4,120,"[[[[0,[27,30,10,7,11,33,36,35,5]],[1,[1]],[27,[]],[30,[]],[10,[]],[7,[45,38,40]],[43,[43]],[11,[]],[45,[]],[33,[]],[49,[49,48,47,39]],[36,[]],[35,[]],[48,[]],[47,[]],[39,[]],[40,[]],[5,[]],[38,[]]],[[0,[4,19,18,15,17,16,14,13,12,22,23,21,20,2,3,8,9,24]],[4,[]],[19,[]],[18,[]],[15,[]],[17,[]],[16,[]],[14,[]],[13,[]],[12,[]],[31,[31,32,25]],[29,[26,29,28]],[25,[]],[22,[]],[23,[34,37]],[21,[]],[20,[]],[2,[]],[3,[]],[8,[]],[34,[]],[37,[]],[46,[46,42,41]],[6,[6]],[9,[]],[41,[]],[32,[]],[28,[]],[26,[]],[50,[50,44]],[24,[]],[44,[]],[42,[]]]],[[[31,[31,32,25]]],[[29,[26,29,28]],[1,[1]]],[[7,[45,38,40]]],[[23,[34,37]]],[[46,[46,42,41]]],[[43,[43]],[6,[6]]],[[49,[49,48,47,39]]],[[50,[50,44]]]]]","[[[[0,[27,30,10,7,11,33,36,35,5]],[1,[1]],[27,[]],[30,[]],[10,[]],[7,[45,38,40]],[43,[43]],[11,[]],[45,[]],[33,[]],[49,[49,48,47,39]],[36,[]],[35,[]],[48,[]],[47,[]],[39,[]],[40,[]],[5,[]],[38,[]]],[[0,[4,19,18,15,17,16,14,13,12,22,23,21,20,2,3,8,9,24]],[4,[]],[19,[]],[18,[]],[15,[]],[17,[]],[16,[]],[14,[]],[13,[]],[12,[]],[31,[31,32,25]],[29,[26,29,28]],[25,[]],[22,[]],[23,[34,37]],[21,[]],[20,[]],[2,[]],[3,[]],[8,[]],[34,[]],[37,[]],[46,[46,42,41]],[6,[6]],[9,[]],[41,[]],[32,[]],[28,[]],[26,[]],[50,[50,44]],[24,[]],[44,[]],[42,[]]]],[[[31,[31,32,25]]],[[29,[26,29,28]],[1,[1]]],[[7,[45,38,40]]],[[23,[34,37]]],[[46,[46,42,41]]],[[43,[43]],[6,[6]]],[[49,[49,48,47,39]]],[[50,[50,44]]]]]",1712.426406871,1712.426406871
test_data/data_demand_random_50_batch_all1_equal_cluster/R101_3.dat,8,60,"[[[[0,[1,27,28,31,26,25,50,24,44,23,22,42,43,11,49,45,10,7]],[1,[]],[27,[]],[28,[]],[31,[]],[26,[]],[25,[]],[50,[]],[24,[]],[44,[]],[23,[]],[22,[]],[42,[]],[43,[]],[11,[]],[49,[]],[45,[]],[10,[]],[7,[]]],[[0,[3,5,8,21,20,33,34,35,36,9,6,40,39,41,38,15,14,13,12,29,30,16,17,32,18,19,4,2]],[3,[]],[5,[]],[8,[]],[21,[]],[20,[]],[33,[37,46]],[46,[]],[37,[]],[34,[]],[35,[]],[36,[]],[9,[]],[6,[]],[47,[47,48]],[48,[]],[40,[]],[39,[]],[41,[]],[38,[]],[15,[]],[14,[]],[13,[]],[12,[]],[29,[]],[30,[]],[16,[]],[17,[]],[32,[]],[18,[]],[19,[]],[4,[]],[2,[]]]],[[[33,[37,46]]],[[47,[47,48]]]]]",,1826,
test_data/data_demand_random_50_batch_all1_equal_cluster/R101_3.dat,8,60,"[[[[0,[1,27,28,26,25,50,24,44,23,22,21,20,42,43,11,49,45,10,7]],[1,[]],[27,[]],[28,[]],[26,[]],[25,[]],[50,[]],[24,[]],[44,[]],[23,[]],[22,[]],[21,[]],[20,[]],[42,[]],[43,[]],[11,[]],[49,[]],[45,[]],[10,[]],[7,[]]],[[0,[4,19,18,32,17,16,30,31,29,12,5,8,9,33,34,35,36,40,39,41,38,6,3,15,14,13,2]],[4,[]],[19,[]],[18,[]],[32,[]],[17,[]],[16,[]],[30,[]],[31,[]],[29,[]],[12,[]],[5,[]],[8,[]],[9,[]],[33,[37,46]],[46,[]],[37,[]],[34,[]],[35,[]],[36,[]],[48,[47,48]],[47,[]],[40,[]],[39,[]],[41,[]],[38,[]],[6,[]],[3,[]],[15,[]],[14,[]],[13,[]],[2,[]]]],[[[33,[37,46]]],[[48,[47,48]]]]]",,1809,
