instance,A,L,best_solution,best_fitness,best_multi_solution,best_multi_fitness
test_data/data_demand_random_50_batch_all1_equal_random/R101_2.dat,4,120,"[[[[0,[25,16,14,22,34,35,23]],[25,[]],[41,[41]],[16,[]],[14,[]],[22,[47,48,44,45]],[48,[]],[45,[]],[34,[]],[35,[]],[44,[]],[47,[]],[23,[]]],[[0,[8,1,9,6,4,2,10,7,5,3,11]],[8,[]],[1,[]],[9,[]],[6,[]],[15,[15,13,17,18]],[17,[]],[4,[]],[2,[]],[10,[]],[7,[]],[18,[20,21]],[5,[12,19]],[13,[]],[19,[]],[3,[24,28,26,32]],[20,[]],[11,[]],[24,[36,37,33,38]],[32,[]],[27,[27]],[36,[39,40,42]],[43,[43,46]],[31,[31,29,30]],[12,[50,49]],[29,[]],[28,[]],[30,[]],[39,[]],[37,[]],[40,[]],[33,[]],[46,[]],[42,[]],[26,[]],[21,[]],[50,[]],[38,[]],[49,[]]]],[[[41,[41]]],[[15,[15,13,17,18]]],[[18,[20,21]]],[[5,[12,19]]],[[3,[24,28,26,32]]],[[24,[36,37,33,38]]],[[27,[27]]],[[36,[39,40,42]]],[[43,[43,46]]],[[31,[31,29,30]]],[[22,[47,48,44,45]]],[[12,[50,49]]]]]",1395.622776602,"[[[[0,[27,34,29,5,39,4,38,21,26,33,42,1,9,46,6,41,14,22,16,36,8,15]],[27,[]],[34,[47,50,43]],[29,[]],[5,[]],[39,[]],[47,[]],[4,[]],[38,[]],[50,[]],[21,[]],[26,[]],[33,[]],[42,[]],[1,[]],[9,[]],[46,[]],[6,[]],[41,[]],[14,[]],[22,[]],[16,[]],[36,[]],[43,[]],[8,[]],[15,[]]],[[0,[25,17,31,13,19,3,20,45,32,24,11,12,35,44,18,7,28,30,37,10,2,40,23]],[25,[]],[17,[]],[31,[]],[13,[]],[19,[48]],[3,[]],[20,[]],[45,[]],[32,[]],[48,[]],[24,[]],[11,[]],[12,[]],[35,[]],[44,[]],[18,[]],[7,[]],[28,[]],[30,[]],[37,[]],[10,[]],[2,[]],[40,[]],[49,[49]],[23,[]]]],[[[34,[47,50,43]],[19,[48]]],[[49,[49]]]]]",1497.495097568
test_data/data_demand_random_50_batch_all1_equal_random/R101_2.dat,8,60,"[[[[0,[2,5,4,1]],[2,[]],[10,[10]],[5,[7,8,6]],[7,[]],[4,[14,15,18]],[18,[]],[19,[19,17,16,22,23,21]],[17,[]],[16,[]],[14,[]],[22,[]],[36,[36,35,34,31,32,26,27,25]],[15,[]],[23,[]],[8,[]],[21,[]],[26,[]],[1,[]],[6,[47,48,44,45,41]],[41,[]],[31,[]],[27,[]],[48,[]],[32,[]],[45,[]],[34,[]],[35,[]],[44,[]],[47,[]],[25,[]]],[[0,[13,20,11,24,3,12,28]],[13,[]],[20,[]],[11,[]],[24,[]],[3,[37,33,38,29,30]],[12,[]],[29,[]],[28,[]],[30,[]],[39,[39,40,42,43]],[37,[]],[40,[]],[38,[50,49]],[49,[]],[50,[9,46]],[42,[]],[33,[]],[9,[]],[46,[]],[43,[]]]],[[[10,[10]]],[[5,[7,8,6]]],[[4,[14,15,18]]],[[19,[19,17,16,22,23,21]]],[[36,[36,35,34,31,32,26,27,25]]],[[3,[37,33,38,29,30]]],[[6,[47,48,44,45,41]]],[[39,[39,40,42,43]]],[[38,[50,49]]],[[50,[9,46]]]]]",1242.861739379,"[[[[0,[13,34,35,5,39,4,38,21,26,42,33,9,46,1,8,6,41,14,22,16,36,43,15,31]],[13,[]],[34,[]],[35,[]],[5,[47,50]],[39,[]],[47,[]],[4,[]],[38,[]],[50,[]],[21,[]],[26,[]],[42,[]],[33,[]],[9,[]],[46,[]],[1,[]],[8,[]],[6,[]],[41,[]],[14,[]],[22,[]],[16,[]],[36,[]],[43,[]],[15,[]],[31,[]]],[[0,[25,17,27,3,19,45,20,24,32,11,12,44,18,7,28,30,37,10,2,40,23]],[25,[]],[17,[]],[27,[]],[3,[]],[19,[48,49,29]],[45,[]],[20,[]],[24,[]],[48,[]],[32,[]],[11,[]],[12,[]],[29,[]],[44,[]],[18,[]],[7,[]],[28,[]],[30,[]],[37,[]],[10,[]],[2,[]],[40,[]],[49,[]],[23,[]]]],[[[5,[47,50]],[19,[48,49,29]]]]]",1467.227303811
test_data/data_demand_random_50_batch_all1_equal_random/R101_2.dat,8,90,"[[[[0,[9,22,16,14,6,17,27,32,4]],[25,[25]],[9,[]],[22,[]],[16,[]],[14,[]],[6,[47,48,43,44,45,41,35,34]],[41,[]],[43,[]],[17,[]],[27,[]],[48,[]],[32,[]],[45,[]],[34,[]],[35,[]],[44,[]],[47,[]],[4,[]]],[[0,[8,1,5,11,3,7,10,2]],[8,[]],[1,[]],[15,[19,18,15,13,12]],[5,[]],[13,[]],[19,[]],[11,[24,28,26,20,21]],[24,[]],[3,[29,30]],[20,[]],[12,[]],[29,[]],[28,[]],[30,[]],[37,[39,40,37,33,38]],[7,[]],[18,[]],[39,[]],[10,[]],[2,[]],[40,[]],[33,[]],[46,[46,42,50]],[42,[]],[26,[]],[21,[]],[50,[]],[38,[49,31,23,36]],[49,[]],[23,[]],[36,[]],[31,[]]]],[[[15,[19,18,15,13,12]]],[[11,[24,28,26,20,21]]],[[3,[29,30]],[25,[25]]],[[6,[47,48,43,44,45,41,35,34]]],[[37,[39,40,37,33,38]]],[[46,[46,42,50]]],[[38,[49,31,23,36]]]]]",1270.758836806,"[[[[0,[9,22,16,14,6,17,27,4]],[13,[13]],[25,[25,32]],[9,[]],[22,[]],[16,[]],[14,[]],[6,[47,48,43,44,45,41,35,34]],[41,[]],[43,[]],[17,[]],[27,[]],[48,[]],[32,[]],[45,[]],[34,[]],[35,[]],[44,[]],[47,[]],[4,[]]],[[0,[8,1,5,11,3,7,10,2]],[8,[]],[1,[]],[15,[19,18,15,12]],[5,[]],[19,[]],[11,[24,28,26,20,21]],[24,[]],[3,[29,30]],[20,[]],[12,[]],[29,[]],[28,[]],[30,[]],[37,[39,40,37,33,38]],[7,[]],[18,[]],[39,[]],[10,[]],[2,[]],[40,[]],[33,[]],[46,[46,42,50]],[42,[]],[26,[]],[21,[]],[50,[]],[38,[49,31,23,36]],[49,[]],[23,[]],[36,[]],[31,[]]]],[[[15,[19,18,15,12]]],[[11,[24,28,26,20,21]],[13,[13]]],[[3,[29,30]],[25,[25,32]]],[[6,[47,48,43,44,45,41,35,34]]],[[37,[39,40,37,33,38]]],[[46,[46,42,50]]],[[38,[49,31,23,36]]]]]",1270.758836806
test_data/data_demand_random_50_batch_all1_equal_random/R101_2.dat,8,120,"[[[[0,[25,16,14,22,34,35,23]],[25,[]],[41,[41]],[16,[]],[14,[]],[22,[47,48,44,45]],[48,[]],[45,[]],[34,[]],[35,[]],[44,[]],[47,[]],[23,[]]],[[0,[8,1,9,6,4,2,10,7,5,3,11]],[8,[]],[1,[]],[9,[]],[6,[]],[15,[15,13,17,18]],[17,[]],[4,[]],[2,[]],[10,[]],[7,[]],[18,[20,21]],[5,[12,19]],[13,[]],[19,[]],[3,[24,28,26,32]],[20,[]],[11,[]],[24,[36,37,33,38]],[32,[]],[27,[27]],[36,[39,40,42]],[43,[43,46]],[31,[31,29,30]],[12,[50,49]],[29,[]],[28,[]],[30,[]],[39,[]],[37,[]],[40,[]],[33,[]],[46,[]],[42,[]],[26,[]],[21,[]],[50,[]],[38,[]],[49,[]]]],[[[41,[41]]],[[15,[15,13,17,18]]],[[18,[20,21]]],[[5,[12,19]]],[[3,[24,28,26,32]]],[[24,[36,37,33,38]]],[[27,[27]]],[[36,[39,40,42]]],[[43,[43,46]]],[[31,[31,29,30]]],[[22,[47,48,44,45]]],[[12,[50,49]]]]]",1395.622776602,"[[[[0,[3,19,5,8,6,22,16,14,9,15,17,4]],[3,[31,32]],[19,[]],[5,[]],[8,[]],[6,[]],[22,[]],[16,[]],[14,[]],[9,[]],[41,[41]],[31,[]],[15,[]],[17,[]],[25,[25,27]],[4,[]],[47,[47,48,44,45,35,34]],[44,[]],[35,[]],[34,[]],[13,[13]],[45,[]],[32,[]],[48,[]],[27,[]]],[[0,[12,11,24,20,18,28,7,10,2,21,1,26]],[12,[29,30]],[11,[]],[24,[]],[20,[]],[29,[]],[18,[]],[28,[]],[30,[]],[37,[37,39]],[7,[]],[39,[]],[10,[50,49,40]],[2,[]],[40,[]],[33,[33,38,36,23]],[21,[]],[38,[]],[49,[]],[50,[]],[1,[]],[26,[]],[42,[42,43,46]],[46,[]],[23,[]],[36,[]],[43,[]]]],[[[3,[31,32]],[12,[29,30]]],[[37,[37,39]]],[[10,[50,49,40]],[41,[41]]],[[33,[33,38,36,23]],[25,[25,27]]],[[47,[47,48,44,45,35,34]]],[[42,[42,43,46]],[13,[13]]]]]",1434.023174329
test_data/data_demand_random_50_batch_all1_equal_random/R101_3.dat,4,60,"[[[[0,[4,1,3,6,5]],[4,[]],[1,[]],[3,[]],[9,[9,8,7,10]],[8,[11,13]],[11,[]],[13,[]],[6,[18,17,19,23]],[19,[]],[23,[25,31,28]],[31,[]],[17,[27,30]],[36,[34,36,33]],[33,[]],[30,[]],[28,[]],[39,[39]],[10,[]],[25,[43,41,44,40]],[18,[]],[5,[]],[7,[]],[40,[]],[27,[49,48]],[48,[]],[44,[]],[49,[]],[34,[]],[41,[]],[43,[]]],[[0,[12,16,15,14,24,22,26,2,20,21]],[12,[]],[16,[]],[15,[]],[14,[]],[24,[]],[22,[]],[26,[]],[2,[]],[20,[32,29,35]],[21,[]],[29,[38,37]],[35,[42,45,46]],[38,[]],[37,[]],[46,[]],[42,[]],[45,[]],[32,[]],[47,[47,50]],[50,[]]]],[[[9,[9,8,7,10]]],[[8,[11,13]]],[[6,[18,17,19,23]]],[[23,[25,31,28]]],[[17,[27,30]]],[[36,[34,36,33]]],[[39,[39]]],[[20,[32,29,35]]],[[25,[43,41,44,40]]],[[29,[38,37]]],[[35,[42,45,46]]],[[27,[49,48]]],[[47,[47,50]]]]]",1587.213203436,"[[[[0,[1,43,37,26,20,32,45,46,3,6,19,23,5,25,18,42,13,10,7,12,40,44,49,28,34,17]],[50,[50]],[1,[]],[43,[]],[37,[]],[26,[]],[20,[]],[32,[]],[45,[]],[46,[]],[3,[]],[6,[]],[19,[]],[23,[]],[5,[]],[25,[]],[18,[]],[42,[]],[13,[]],[10,[]],[7,[]],[12,[]],[40,[]],[44,[]],[49,[]],[28,[]],[34,[]],[17,[]]],[[0,[16,15,29,33,30,14,8,38,4,24,35,22,36,31,27,39,21,9,11,2]],[16,[]],[15,[]],[29,[47,48,41]],[33,[]],[30,[]],[14,[]],[8,[]],[38,[]],[4,[]],[24,[]],[35,[]],[22,[]],[41,[]],[36,[]],[31,[]],[48,[]],[27,[]],[39,[]],[21,[]],[9,[]],[47,[]],[11,[]],[2,[]]]],[[[29,[47,48,41]],[50,[50]]]]]",2211.180339887
test_data/data_demand_random_50_batch_all1_equal_random/R101_3.dat,4,90,"[[[[0,[4,1,3,6,5]],[4,[]],[1,[]],[3,[]],[9,[9,8,7,10]],[8,[11,13]],[11,[]],[13,[]],[6,[18,17,19,23]],[19,[]],[23,[25,31,28]],[31,[]],[17,[27,30]],[36,[34,36,33]],[33,[]],[30,[]],[28,[]],[39,[39]],[10,[]],[25,[43,41,44,40]],[18,[]],[5,[]],[7,[]],[40,[]],[27,[49,48]],[48,[]],[44,[]],[49,[]],[34,[]],[41,[]],[43,[]]],[[0,[12,16,15,14,24,22,26,2,20,21]],[12,[]],[16,[]],[15,[]],[14,[]],[24,[]],[22,[]],[26,[]],[2,[]],[20,[32,29,35]],[21,[]],[29,[38,37]],[35,[42,45,46]],[38,[]],[37,[]],[46,[]],[42,[]],[45,[]],[32,[]],[47,[47,50]],[50,[]]]],[[[9,[9,8,7,10]]],[[8,[11,13]]],[[6,[18,17,19,23]]],[[23,[25,31,28]]],[[17,[27,30]]],[[36,[34,36,33]]],[[39,[39]]],[[20,[32,29,35]]],[[25,[43,41,44,40]]],[[29,[38,37]]],[[35,[42,45,46]]],[[27,[49,48]]],[[47,[47,50]]]]]",1587.213203436,"[[[[0,[9,6,10,7,16,12,5,18,19]],[9,[]],[23,[23,25]],[6,[]],[10,[]],[7,[]],[16,[27,28,30]],[12,[]],[5,[]],[25,[]],[18,[]],[32,[32,34,33]],[19,[]],[40,[40,43,41,44]],[27,[]],[28,[]],[34,[]],[33,[]],[30,[49,48]],[43,[]],[41,[]],[36,[36]],[49,[]],[44,[]],[48,[]],[39,[39]]],[[0,[4,14,15,3,13,11,2,8,21,1,20]],[4,[]],[14,[]],[15,[24,22,26]],[17,[17]],[24,[]],[22,[]],[26,[]],[3,[]],[13,[]],[11,[38,37,35]],[2,[]],[8,[]],[21,[]],[1,[]],[35,[]],[38,[]],[37,[]],[20,[]],[46,[46,29,31]],[42,[42,45]],[45,[]],[50,[50,47]],[47,[]],[29,[]],[31,[]]]],[[[15,[24,22,26]]],[[23,[23,25]],[17,[17]]],[[16,[27,28,30]]],[[32,[32,34,33]]],[[40,[40,43,41,44]]],[[11,[38,37,35]]],[[30,[49,48]]],[[46,[46,29,31]],[36,[36]]],[[42,[42,45]]],[[50,[50,47]],[39,[39]]]]]",1738.434164903
test_data/data_demand_random_50_batch_all1_equal_random/R101_3.dat,4,120,"[[[[0,[4,1,3,6,5]],[4,[]],[1,[]],[3,[]],[9,[9,8,7,10]],[8,[11,13]],[11,[]],[13,[]],[6,[18,17,19,23]],[19,[]],[23,[25,31,28]],[31,[]],[17,[27,30]],[36,[34,36,33]],[33,[]],[30,[]],[28,[]],[39,[39]],[10,[]],[25,[43,41,44,40]],[18,[]],[5,[]],[7,[]],[40,[]],[27,[49,48]],[48,[]],[44,[]],[49,[]],[34,[]],[41,[]],[43,[]]],[[0,[12,16,15,14,24,22,26,2,20,21]],[12,[]],[16,[]],[15,[]],[14,[]],[24,[]],[22,[]],[26,[]],[2,[]],[20,[32,29,35]],[21,[]],[29,[38,37]],[35,[42,45,46]],[38,[]],[37,[]],[46,[]],[42,[]],[45,[]],[32,[]],[47,[47,50]],[50,[]]]],[[[9,[9,8,7,10]]],[[8,[11,13]]],[[6,[18,17,19,23]]],[[23,[25,31,28]]],[[17,[27,30]]],[[36,[34,36,33]]],[[39,[39]]],[[20,[32,29,35]]],[[25,[43,41,44,40]]],[[29,[38,37]]],[[35,[42,45,46]]],[[27,[49,48]]],[[47,[47,50]]]]]",1587.213203436,"[[[[0,[12,5,2,15]],[12,[]],[21,[21,19,17]],[19,[24,25,18]],[5,[]],[18,[]],[26,[26,29]],[2,[]],[29,[]],[36,[36,33,34,22]],[24,[30,28,27,31]],[38,[40,39,38]],[22,[]],[33,[]],[30,[]],[15,[]],[28,[]],[34,[]],[39,[]],[25,[41,44,48,49]],[27,[]],[48,[]],[44,[]],[49,[]],[40,[]],[17,[]],[41,[]],[31,[]]],[[0,[16,7,10,11,8,4,1,6,13,3,9]],[16,[20]],[23,[23]],[7,[]],[10,[]],[32,[32]],[20,[]],[11,[]],[8,[14]],[14,[]],[4,[]],[43,[43,37,35]],[37,[]],[1,[]],[35,[]],[50,[50]],[6,[]],[46,[46,42,45,47]],[13,[]],[42,[]],[45,[]],[3,[]],[47,[]],[9,[]]]],[[[21,[21,19,17]],[16,[20]]],[[19,[24,25,18]]],[[23,[23]],[26,[26,29]]],[[32,[32]]],[[36,[36,33,34,22]]],[[24,[30,28,27,31]]],[[38,[40,39,38]],[8,[14]]],[[25,[41,44,48,49]]],[[43,[43,37,35]]],[[50,[50]]],[[46,[46,42,45,47]]]]]",1651.83286778
test_data/data_demand_random_50_batch_all1_equal_random/R101_3.dat,8,60,"[[[[0,[4,1,5,3,6]],[4,[]],[1,[]],[8,[8,7,10]],[7,[13,12,15,16,14]],[12,[]],[16,[]],[10,[]],[13,[]],[5,[]],[19,[18,19]],[23,[23,25,24]],[25,[]],[18,[]],[3,[27,28,30,31]],[24,[]],[14,[]],[30,[34,33]],[33,[]],[15,[]],[28,[]],[27,[]],[40,[40,35,39]],[39,[]],[6,[43,41,44]],[35,[]],[43,[]],[41,[49,48]],[48,[]],[44,[]],[49,[]],[34,[]],[31,[]]],[[0,[21,17,22,26,2,20,11,9]],[21,[]],[17,[]],[22,[]],[26,[]],[2,[]],[38,[32,29,36,37,38]],[37,[]],[20,[]],[32,[]],[11,[]],[29,[]],[36,[]],[9,[50,47,46,42,45]],[47,[]],[45,[]],[42,[]],[46,[]],[50,[]]]],[[[8,[8,7,10]]],[[7,[13,12,15,16,14]]],[[19,[18,19]]],[[23,[23,25,24]]],[[38,[32,29,36,37,38]]],[[3,[27,28,30,31]]],[[30,[34,33]]],[[40,[40,35,39]]],[[6,[43,41,44]]],[[41,[49,48]]],[[9,[50,47,46,42,45]]]]]",1568.32455532,"[[[[0,[37,26,32,45,42,46]],[29,[29]],[37,[]],[26,[]],[32,[]],[45,[]],[42,[]],[46,[]]],[[0,[9,8,11,1,2,3,6,10,13,5,7,12,16,15,4]],[9,[]],[8,[]],[11,[]],[1,[]],[2,[]],[20,[18,19,14,20]],[3,[]],[6,[]],[10,[]],[13,[]],[18,[]],[25,[25,23]],[19,[]],[23,[17,21]],[5,[]],[7,[]],[12,[]],[27,[27,28,30,24,22]],[16,[]],[28,[]],[15,[]],[30,[]],[33,[33,31]],[14,[]],[4,[]],[24,[]],[31,[]],[36,[38,36,35]],[41,[41,43]],[43,[]],[22,[]],[38,[]],[35,[]],[21,[]],[47,[47,50]],[50,[]],[17,[]],[34,[34,49,44,48,40,39]],[49,[]],[44,[]],[48,[]],[40,[]],[39,[]]]],[[[20,[18,19,14,20]]],[[25,[25,23]]],[[23,[17,21]]],[[27,[27,28,30,24,22]]],[[33,[33,31]]],[[36,[38,36,35]]],[[41,[41,43]],[29,[29]]],[[47,[47,50]]],[[34,[34,49,44,48,40,39]]]]]",1575.027756377
test_data/data_demand_random_50_batch_all1_equal_random/R101_3.dat,8,90,"[[[[0,[4,1,3,6,5]],[4,[]],[1,[]],[3,[]],[9,[9,8,7,10]],[8,[11,13]],[11,[]],[13,[]],[6,[18,17,19,23]],[19,[]],[23,[25,31,28]],[31,[]],[17,[27,30]],[36,[34,36,33]],[33,[]],[30,[]],[28,[]],[39,[39]],[10,[]],[25,[43,41,44,40]],[18,[]],[5,[]],[7,[]],[40,[]],[27,[49,48]],[48,[]],[44,[]],[49,[]],[34,[]],[41,[]],[43,[]]],[[0,[12,16,15,14,24,22,26,2,20,21]],[12,[]],[16,[]],[15,[]],[14,[]],[24,[]],[22,[]],[26,[]],[2,[]],[20,[32,29,35]],[21,[]],[29,[38,37]],[35,[42,45,46]],[38,[]],[37,[]],[46,[]],[42,[]],[45,[]],[32,[]],[47,[47,50]],[50,[]]]],[[[9,[9,8,7,10]]],[[8,[11,13]]],[[6,[18,17,19,23]]],[[23,[25,31,28]]],[[17,[27,30]]],[[36,[34,36,33]]],[[39,[39]]],[[20,[32,29,35]]],[[25,[43,41,44,40]]],[[29,[38,37]]],[[35,[42,45,46]]],[[27,[49,48]]],[[47,[47,50]]]]]",1587.213203436,"[[[[0,[9,6,10,7,16,12,5,18,19]],[9,[]],[23,[23,25]],[6,[]],[10,[]],[7,[]],[16,[27,28,30]],[12,[]],[5,[]],[25,[]],[18,[]],[32,[32,34,33]],[19,[]],[40,[40,43,41,44]],[27,[]],[28,[]],[34,[]],[33,[]],[30,[49,48]],[43,[]],[41,[]],[36,[36]],[49,[]],[44,[]],[48,[]],[39,[39]]],[[0,[4,14,15,3,13,11,2,8,21,1,20]],[4,[]],[14,[]],[15,[24,22,26]],[17,[17]],[24,[]],[22,[]],[26,[]],[3,[]],[13,[]],[11,[38,37,35]],[2,[]],[8,[]],[21,[]],[1,[]],[35,[]],[38,[]],[37,[]],[20,[]],[46,[46,29,31]],[42,[42,45]],[45,[]],[50,[50,47]],[47,[]],[29,[]],[31,[]]]],[[[15,[24,22,26]]],[[23,[23,25]],[17,[17]]],[[16,[27,28,30]]],[[32,[32,34,33]]],[[40,[40,43,41,44]]],[[11,[38,37,35]]],[[30,[49,48]]],[[46,[46,29,31]],[36,[36]]],[[42,[42,45]]],[[50,[50,47]],[39,[39]]]]]",1738.434164903
test_data/data_demand_random_50_batch_all1_equal_random/R101_3.dat,8,120,"[[[[0,[4,1,3,6,5]],[4,[]],[1,[]],[3,[]],[9,[9,8,7,10]],[8,[11,13]],[11,[]],[13,[]],[6,[18,17,19,23]],[19,[]],[23,[25,31,28]],[31,[]],[17,[27,30]],[36,[34,36,33]],[33,[]],[30,[]],[28,[]],[39,[39]],[10,[]],[25,[43,41,44,40]],[18,[]],[5,[]],[7,[]],[40,[]],[27,[49,48]],[48,[]],[44,[]],[49,[]],[34,[]],[41,[]],[43,[]]],[[0,[12,16,15,14,24,22,26,2,20,21]],[12,[]],[16,[]],[15,[]],[14,[]],[24,[]],[22,[]],[26,[]],[2,[]],[20,[32,29,35]],[21,[]],[29,[38,37]],[35,[42,45,46]],[38,[]],[37,[]],[46,[]],[42,[]],[45,[]],[32,[]],[47,[47,50]],[50,[]]]],[[[9,[9,8,7,10]]],[[8,[11,13]]],[[6,[18,17,19,23]]],[[23,[25,31,28]]],[[17,[27,30]]],[[36,[34,36,33]]],[[39,[39]]],[[20,[32,29,35]]],[[25,[43,41,44,40]]],[[29,[38,37]]],[[35,[42,45,46]]],[[27,[49,48]]],[[47,[47,50]]]]]",1587.213203436,"[[[[0,[12,5,2,15]],[12,[]],[21,[21,19,17]],[19,[24,25,18]],[5,[]],[18,[]],[26,[26,29]],[2,[]],[29,[]],[36,[36,33,34,22]],[24,[30,28,27,31]],[38,[40,39,38]],[22,[]],[33,[]],[30,[]],[15,[]],[28,[]],[34,[]],[39,[]],[25,[41,44,48,49]],[27,[]],[48,[]],[44,[]],[49,[]],[40,[]],[17,[]],[41,[]],[31,[]]],[[0,[16,7,10,11,8,4,1,6,13,3,9]],[16,[20]],[23,[23]],[7,[]],[10,[]],[32,[32]],[20,[]],[11,[]],[8,[14]],[14,[]],[4,[]],[43,[43,37,35]],[37,[]],[1,[]],[35,[]],[50,[50]],[6,[]],[46,[46,42,45,47]],[13,[]],[42,[]],[45,[]],[3,[]],[47,[]],[9,[]]]],[[[21,[21,19,17]],[16,[20]]],[[19,[24,25,18]]],[[23,[23]],[26,[26,29]]],[[32,[32]]],[[36,[36,33,34,22]]],[[24,[30,28,27,31]]],[[38,[40,39,38]],[8,[14]]],[[25,[41,44,48,49]]],[[43,[43,37,35]]],[[50,[50]]],[[46,[46,42,45,47]]]]]",1651.83286778
test_data/data_demand_random_50_batch_all1_equal_random/RC101_0.5.dat,4,60,"[[[[0,[26,29,19,18,46,36,39,45,7,42,17,5,33,47,14,16,44,35,1,22,24,9,3,2]],[26,[]],[29,[]],[19,[]],[18,[]],[46,[]],[36,[]],[39,[]],[45,[]],[7,[]],[42,[]],[17,[]],[5,[]],[33,[]],[47,[]],[14,[]],[16,[]],[44,[]],[35,[]],[1,[]],[22,[]],[24,[]],[9,[]],[3,[]],[2,[]]],[[0,[30,48,13,10,12,38,34,21,28,25,20,27,41,11,49,32,8,31,6,4,40,50,23,37,43,15]],[30,[]],[48,[]],[13,[]],[10,[]],[12,[]],[38,[]],[34,[]],[21,[]],[28,[]],[25,[]],[20,[]],[27,[]],[41,[]],[11,[]],[49,[]],[32,[]],[8,[]],[31,[]],[6,[]],[4,[]],[40,[]],[50,[]],[23,[]],[37,[]],[43,[]],[15,[]]]],[]]",744,,
test_data/data_demand_random_50_batch_all1_equal_random/RC101_0.5.dat,4,90,"[[[[0,[29,19,18,46,36,39,42,7,45,26,48,30,13,10,12,38,34,21,28,25,20,31,32,8,49,11,6,27,41,4]],[29,[]],[19,[]],[18,[]],[46,[]],[36,[]],[39,[]],[42,[]],[7,[]],[45,[]],[26,[]],[48,[]],[30,[]],[13,[]],[10,[]],[12,[]],[38,[]],[34,[]],[21,[]],[28,[]],[25,[]],[20,[]],[31,[]],[32,[]],[8,[]],[49,[]],[11,[]],[6,[]],[27,[]],[41,[]],[4,[]]],[[0,[17,5,33,47,14,16,44,35,1,22,3,24,9,50,40,43,23,37,2,15]],[17,[]],[5,[]],[33,[]],[47,[]],[14,[]],[16,[]],[44,[]],[35,[]],[1,[]],[22,[]],[3,[]],[24,[]],[9,[]],[50,[]],[40,[]],[43,[]],[23,[]],[37,[]],[2,[]],[15,[]]]],[]]",700,,
test_data/data_demand_random_50_batch_all1_equal_random/RC101_0.5.dat,4,120,"[[[[0,[7,45,42,39,36,46,18,19,29,26,48,30,13,10,12,38,34,21,28,25,20,27,41,11,49,32,8,31,6,4]],[7,[]],[45,[]],[42,[]],[39,[]],[36,[]],[46,[]],[18,[]],[19,[]],[29,[]],[26,[]],[48,[]],[30,[]],[13,[]],[10,[]],[12,[]],[38,[]],[34,[]],[21,[]],[28,[]],[25,[]],[20,[]],[27,[]],[41,[]],[11,[]],[49,[]],[32,[]],[8,[]],[31,[]],[6,[]],[4,[]]],[[0,[15,2,37,23,43,50,40,9,24,3,22,1,35,44,16,14,47,33,5,17]],[15,[]],[2,[]],[37,[]],[23,[]],[43,[]],[50,[]],[40,[]],[9,[]],[24,[]],[3,[]],[22,[]],[1,[]],[35,[]],[44,[]],[16,[]],[14,[]],[47,[]],[33,[]],[5,[]],[17,[]]]],[]]",700,"[[[[0,[7,42,39,36,18,19,29,26,30,13,10,12,38,34,21,28,25,20,27,41,11,32,8,31,6,4]],[7,[48,49]],[45,[45,46]],[42,[]],[39,[]],[36,[]],[46,[]],[18,[]],[19,[]],[29,[]],[26,[]],[48,[]],[30,[]],[13,[]],[10,[]],[12,[]],[38,[]],[34,[]],[21,[]],[28,[]],[25,[]],[20,[]],[27,[]],[41,[]],[11,[]],[49,[]],[32,[]],[8,[]],[31,[]],[6,[]],[4,[]]],[[0,[37,23,43,50,40,9,24,3,22,1,35,44,16,14,47,33,5,17]],[15,[15]],[2,[2]],[37,[]],[23,[]],[43,[]],[50,[]],[40,[]],[9,[]],[24,[]],[3,[]],[22,[]],[1,[]],[35,[]],[44,[]],[16,[]],[14,[]],[47,[]],[33,[]],[5,[]],[17,[]]]],[[[7,[48,49]],[15,[15]]],[[45,[45,46]],[2,[2]]]]]",678
test_data/data_demand_random_50_batch_all1_equal_random/RC101_0.5.dat,8,60,"[[[[0,[26,29,19,18,46,36,7,45,39,42,17,5,33,47,14,16,44,35,1,22,9,24,3,2]],[26,[]],[29,[]],[19,[]],[18,[]],[46,[]],[36,[]],[7,[]],[45,[]],[39,[]],[42,[]],[17,[]],[5,[]],[33,[]],[47,[]],[14,[]],[16,[]],[44,[]],[35,[]],[1,[]],[22,[]],[9,[]],[24,[]],[3,[]],[2,[]]],[[0,[30,48,13,10,12,38,34,21,28,25,20,27,41,6,31,32,8,49,11,4,40,50,43,37,23,15]],[30,[]],[48,[]],[13,[]],[10,[]],[12,[]],[38,[]],[34,[]],[21,[]],[28,[]],[25,[]],[20,[]],[27,[]],[41,[]],[6,[]],[31,[]],[32,[]],[8,[]],[49,[]],[11,[]],[4,[]],[40,[]],[50,[]],[43,[]],[37,[]],[23,[]],[15,[]]]],[]]",744,,
