instance,drone_capacity,drone_limit_time,theta,run,best_fitness,best_sol,best_multi_visit_fitness,best_multi_visit_sol,best_sol_avg_customers_per_drone_trip,best_sol_avg_demand_per_drone_trip,best_sol_drone_trip_distances,best_sol_avg_distance_per_drone_trip,best_sol_truck_wait_by_point,best_sol_drone_wait_by_point,best_sol_avg_truck_wait_by_point,best_sol_avg_drone_wait_by_point,best_multi_visit_sol_avg_customers_per_drone_trip,best_multi_visit_sol_avg_demand_per_drone_trip,best_multi_visit_sol_drone_trip_distances,best_multi_visit_sol_avg_distance_per_drone_trip,best_multi_visit_sol_truck_wait_by_point,best_multi_visit_sol_drone_wait_by_point,best_multi_visit_sol_avg_truck_wait_by_point,best_multi_visit_sol_avg_drone_wait_by_point,status,runtime_sec,instance_group,instance_name
test_data/data_demand_random_50_batch_all1_equal_random/C201_2.dat,8,60,2,5,860.6155281280883,"[[[[0, [4, 6, 3, 2, 1]], [3, []], [2, []], [4, []], [6, []], [1, [15, 10, 8, 18, 9]], [18, []], [9, []], [15, []], [30, [30, 31, 24, 27, 35]], [31, []], [42, [42, 39, 40, 38]], [38, []], [35, []], [47, [47, 48, 46, 45, 44]], [44, []], [39, []], [27, []], [24, []], [10, []], [48, []], [8, []], [46, []], [40, []], [45, []]], [[0, [5]], [5, [14, 16, 12, 7]], [14, []], [16, []], [23, [23, 22, 19, 20, 25]], [22, [28, 29, 21, 26]], [11, [11, 13, 17]], [7, []], [28, []], [17, []], [29, [34, 36, 33, 32, 37]], [34, []], [36, []], [21, []], [32, []], [26, []], [33, [43, 49, 41, 50]], [13, []], [37, []], [43, []], [49, []], [19, []], [12, []], [25, []], [50, []], [20, []], [41, []]]], [[[5, [14, 16, 12, 7]]], [[1, [15, 10, 8, 18, 9]]], [[23, [23, 22, 19, 20, 25]]], [[22, [28, 29, 21, 26]]], [[11, [11, 13, 17]]], [[29, [34, 36, 33, 32, 37]]], [[30, [30, 31, 24, 27, 35]]], [[42, [42, 39, 40, 38]]], [[47, [47, 48, 46, 45, 44]]], [[33, [43, 49, 41, 50]]]]]",1000.2729905039163,"[[[[0, [6, 3, 9]], [9, []], [15, [15, 18, 11, 17, 12]], [18, []], [23, [23, 22, 21, 20, 19]], [3, []], [26, [26]], [22, [25]], [11, []], [21, [34, 36, 30, 33, 32, 37]], [17, []], [34, []], [36, []], [41, [41, 42]], [42, [49, 43, 50]], [30, []], [33, []], [32, []], [49, []], [6, []], [20, []], [37, []], [43, []], [19, []], [12, []], [25, []], [50, []]], [[0, [7, 2, 5, 1]], [7, []], [2, []], [5, [14, 16, 10, 8, 13, 4]], [14, []], [16, []], [29, [29, 28]], [28, []], [1, [31, 35, 24, 27]], [13, []], [4, []], [31, []], [47, [47, 38, 39, 48, 46, 44, 40, 45]], [35, []], [38, []], [39, []], [24, []], [10, []], [48, []], [46, []], [8, []], [44, []], [27, []], [40, []], [45, []]]], [[[5, [14, 16, 10, 8, 13, 4]]], [[15, [15, 18, 11, 17, 12]]], [[29, [29, 28]], [23, [23, 22, 21, 20, 19]]], [[26, [26]]], [[22, [25]]], [[1, [31, 35, 24, 27]]], [[21, [34, 36, 30, 33, 32, 37]]], [[41, [41, 42]]], [[42, [49, 43, 50]]], [[47, [47, 38, 39, 48, 46, 44, 40, 45]]]]]",4.4,4.4,"[51.419841, 23.323808, 24.33105, 20.0, 30.0, 33.105891, 48.166378, 30.265492, 41.231056, 41.231056]",34.307457,"{5: 140.70992, 1: 0.0, 23: 17.455605, 22: 0.0, 11: 4.165525, 29: 0.0, 30: 19.083189, 42: 0.049557, 47: 5.482782, 33: 4.284478}","{5: 0.0, 1: 0.0, 23: 0.0, 22: 0.0, 11: 0.0, 29: 0.0, 30: 0.0, 42: 0.0, 47: 0.0, 33: 0.0}",19.123106,0.0,4.3,4.3,"[51.419841, 33.526109, 46.438516, 40.0, 20.0, 23.323808, 36.055513, 21.540659, 30.265492, 41.231056]",34.380099,"{5: 0.0, 15: 0.0, 29: 18.552945, 23: 24.272991, 26: 0.0, 22: 0.0, 1: 11.381949, 21: 0.0, 41: 0.0, 42: 0.0, 47: 14.680634}","{5: 0.0, 15: 0.0, 29: 0.0, 23: 0.0, 26: 0.0, 22: 0.0, 1: 0.0, 21: 0.0, 41: 0.0, 42: 0.0, 47: 0.0}",6.262593,0.0,OK_BOTH_VALID,3441.145,random,C201_2.dat
test_data/data_demand_random_50_batch_all1_equal_random/C201_2.dat,8,90,2,1,848.6155281280883,"[[[[0, [6, 5, 1, 2]], [6, []], [10, [10]], [9, [9, 17, 16, 14, 12]], [2, []], [1, []], [22, [22, 28, 29, 21, 20, 25, 19, 26]], [28, []], [17, []], [16, []], [5, []], [14, []], [34, [34]], [41, [41, 36, 32, 43, 37, 33]], [36, []], [29, []], [21, []], [32, []], [20, []], [50, [50, 49]], [25, []], [12, []], [19, []], [49, []], [43, []], [37, []], [33, []], [26, []]], [[0, [7, 3, 4]], [7, []], [4, []], [13, [13]], [3, [18, 8, 23, 11, 15]], [11, []], [23, []], [24, [24, 27]], [27, []], [31, [31, 30]], [15, []], [42, [42, 38, 35, 40, 39]], [38, []], [35, []], [18, []], [47, [47, 46, 48, 44, 45]], [40, []], [46, []], [8, []], [48, []], [39, []], [44, []], [30, []], [45, []]]], [[[10, [10]]], [[13, [13]]], [[3, [18, 8, 23, 11, 15]]], [[9, [9, 17, 16, 14, 12]]], [[22, [22, 28, 29, 21, 20, 25, 19, 26]]], [[24, [24, 27]]], [[31, [31, 30]]], [[34, [34]]], [[42, [42, 38, 35, 40, 39]]], [[41, [41, 36, 32, 43, 37, 33]]], [[47, [47, 46, 48, 44, 45]]], [[50, [50, 49]]]]]",,,3.583333,3.583333,"[72.111026, 72.691127, 34.234486, 55.461698, 20.0, 78.102497, 61.05735, 64.498062, 30.265492, 21.540659, 41.231056, 67.082039]",51.522958,"{10: 0.0, 13: 0.0, 3: 52.117243, 9: 0.0, 22: 0.0, 24: 5.934006, 31: 45.477427, 34: 0.0, 42: 9.604071, 41: 0.0, 47: 5.482782, 50: 0.0}","{10: 0.0, 13: 0.0, 3: 0.0, 9: 0.0, 22: 0.0, 24: 0.0, 31: 0.0, 34: 0.0, 42: 0.0, 41: 0.0, 47: 0.0, 50: 0.0}",9.884627,0.0,,,,,,,,,OK_BEST_ONLY_VALID,5348.936,random,C201_2.dat
test_data/data_demand_random_50_batch_all1_equal_random/C201_2.dat,8,90,2,2,848.6155281280883,"[[[[0, [3, 1, 7, 2]], [7, []], [11, [11, 10, 9]], [1, []], [9, []], [22, [22]], [3, [26, 24, 27, 18, 8]], [26, []], [10, []], [24, []], [27, []], [31, [31, 30]], [30, []], [42, [42, 38, 35, 40, 39]], [38, []], [35, []], [18, []], [47, [47, 46, 48, 45, 44]], [40, []], [44, []], [39, []], [48, []], [8, []], [46, []], [2, []], [45, []]], [[0, [6, 4]], [13, [13]], [4, []], [15, [15, 14, 16, 17, 12, 5]], [14, []], [21, [21, 23]], [16, []], [5, []], [34, [34, 36, 28, 29, 20, 25, 19]], [36, []], [17, []], [28, []], [29, []], [41, [41, 37, 32, 33]], [6, []], [20, []], [50, [50, 49, 43]], [25, []], [19, []], [12, []], [49, []], [43, []], [37, []], [32, []], [33, []], [23, []]]], [[[11, [11, 10, 9]]], [[13, [13]]], [[15, [15, 14, 16, 17, 12, 5]]], [[22, [22]]], [[21, [21, 23]]], [[3, [26, 24, 27, 18, 8]]], [[31, [31, 30]]], [[34, [34, 36, 28, 29, 20, 25, 19]]], [[42, [42, 38, 35, 40, 39]]], [[41, [41, 37, 32, 33]]], [[47, [47, 46, 48, 45, 44]]], [[50, [50, 49, 43]]]]]",,,3.666667,3.666667,"[30.0, 72.691127, 33.526109, 20.0, 36.055513, 34.234486, 61.05735, 64.498062, 30.265492, 21.540659, 41.231056, 67.082039]",42.681824,"{11: 2.0, 13: 43.345564, 15: 0.0, 22: 0.0, 21: 0.0, 3: 42.117243, 31: 0.0, 34: 1.903467, 42: 0.0, 41: 0.0, 47: 2.498285, 50: 22.291989}","{11: 0.0, 13: 0.0, 15: 0.0, 22: 0.0, 21: 0.0, 3: 0.0, 31: 0.0, 34: 0.0, 42: 0.0, 41: 0.0, 47: 0.0, 50: 0.0}",9.513046,0.0,,,,,,,,,OK_BEST_ONLY_VALID,4072.771,random,C201_2.dat
test_data/data_demand_random_50_batch_all1_equal_random/C201_2.dat,8,90,2,3,856.6155281280883,"[[[[0, [3, 1, 4, 2]], [4, []], [2, []], [1, []], [15, [15, 10, 8, 13, 18]], [10, []], [8, []], [13, []], [3, []], [31, [31, 24, 27, 30]], [30, []], [42, [42, 38, 35, 39, 40]], [38, []], [35, []], [18, []], [47, [47, 48, 46, 44]], [46, []], [48, []], [24, []], [27, []], [39, []], [44, []], [40, []]], [[0, [6, 7, 5]], [9, [9]], [14, [14, 11, 12, 16, 17]], [5, []], [16, []], [7, []], [23, [23, 21, 28, 22]], [21, []], [28, []], [17, []], [34, [34, 36, 29, 20, 25, 26, 33]], [36, []], [29, []], [41, [41, 37, 19]], [22, []], [11, []], [26, []], [37, []], [6, []], [20, []], [50, [50, 49, 43, 32, 45]], [25, []], [12, []], [19, []], [49, []], [43, []], [32, []], [33, []], [45, []]]], [[[9, [9]]], [[15, [15, 10, 8, 13, 18]]], [[14, [14, 11, 12, 16, 17]]], [[23, [23, 21, 28, 22]]], [[31, [31, 24, 27, 30]]], [[34, [34, 36, 29, 20, 25, 26, 33]]], [[42, [42, 38, 35, 39, 40]]], [[41, [41, 37, 19]]], [[50, [50, 49, 43, 32, 45]]], [[47, [47, 48, 46, 44]]]]]",,,4.3,4.3,"[55.461698, 33.526109, 62.096699, 24.33105, 61.05735, 64.498062, 30.265492, 21.540659, 67.082039, 41.231056]",46.109022,"{9: 42.730849, 15: 0.0, 14: 0.0, 23: 0.0, 31: 5.528675, 34: 2.518182, 42: 9.604071, 41: 5.521299, 50: 0.0, 47: 5.482782}","{9: 0.0, 15: 0.0, 14: 0.0, 23: 0.0, 31: 0.0, 34: 0.0, 42: 0.0, 41: 0.0, 50: 0.0, 47: 0.0}",7.138586,0.0,,,,,,,,,OK_BEST_ONLY_VALID,3002.514,random,C201_2.dat
test_data/data_demand_random_50_batch_all1_equal_random/C201_2.dat,8,90,2,4,872.0788655293195,"[[[[0, [1, 7, 5]], [7, []], [11, [11, 14, 16, 17, 12]], [1, []], [15, [15, 21, 19]], [14, []], [16, []], [21, []], [28, [28, 34, 36, 29, 25, 37, 31, 30]], [5, []], [34, []], [36, []], [17, []], [29, []], [41, [41, 32, 43, 40]], [32, []], [50, [50, 49, 45]], [25, []], [12, []], [19, []], [49, []], [43, []], [37, []], [31, []], [30, []], [40, []], [45, []]], [[0, [2, 4, 6, 3]], [2, []], [9, [9, 13, 10, 8, 18]], [4, []], [13, []], [6, []], [20, [20, 22, 23, 26, 27, 24]], [22, []], [3, []], [23, []], [26, []], [33, [33, 39, 35, 38, 42]], [39, []], [27, []], [24, []], [10, []], [46, [46, 48, 44, 47]], [8, []], [48, []], [44, []], [47, []], [18, []], [35, []], [38, []], [42, []]]], [[[11, [11, 14, 16, 17, 12]]], [[9, [9, 13, 10, 8, 18]]], [[15, [15, 21, 19]]], [[20, [20, 22, 23, 26, 27, 24]]], [[28, [28, 34, 36, 29, 25, 37, 31, 30]]], [[33, [33, 39, 35, 38, 42]]], [[41, [41, 32, 43, 40]]], [[50, [50, 49, 45]]], [[46, [46, 48, 44, 47]]]]]",900.0788655293195,"[[[[0, [2, 3, 1]], [3, []], [1, []], [9, [9, 11, 10, 8, 16, 18, 15]], [11, []], [21, [21, 20]], [16, []], [20, []], [32, [32]], [26, [26, 27, 24, 30, 31]], [30, []], [31, [39, 35, 38, 42]], [39, []], [27, []], [24, []], [10, []], [46, [46, 48, 44, 47, 45]], [48, []], [8, []], [44, []], [2, []], [47, []], [18, []], [35, []], [38, []], [42, []], [15, []], [45, []]], [[0, [7, 4, 5, 6]], [4, []], [7, []], [22, [22, 13, 14, 17, 12]], [23, [23, 19]], [13, []], [6, []], [12, []], [28, [28, 29, 25]], [5, []], [14, []], [34, [34, 36, 41, 43, 37, 33, 40]], [36, []], [17, []], [29, []], [41, []], [50, [50, 49]], [25, []], [19, []], [49, []], [43, []], [37, []], [33, []], [40, []]]], [[[22, [22, 13, 14, 17, 12]]], [[9, [9, 11, 10, 8, 16, 18, 15]]], [[23, [23, 19]], [21, [21, 20]]], [[28, [28, 29, 25]]], [[32, [32]]], [[26, [26, 27, 24, 30, 31]]], [[34, [34, 36, 41, 43, 37, 33, 40]]], [[31, [39, 35, 38, 42]]], [[50, [50, 49]]], [[46, [46, 48, 44, 47, 45]]]]]",4.777778,4.777778,"[30.0, 55.461698, 33.526109, 63.245553, 44.72136, 41.231056, 21.540659, 67.082039, 76.157731]",48.107356,"{11: 90.0, 9: 82.730849, 15: 33.763055, 20: 0.0, 28: 0.0, 33: 41.884679, 41: 0.0, 50: 0.777965, 46: 11.463337}","{11: 0.0, 9: 0.0, 15: 0.0, 20: 0.0, 28: 0.0, 33: 0.0, 41: 0.0, 50: 0.0, 46: 0.0}",28.957765,0.0,4.3,4.3,"[20.0, 55.461698, 47.310524, 44.72136, 50.596443, 40.0, 64.498062, 61.05735, 67.082039, 76.157731]",52.688521,"{22: 48.0, 9: 62.730849, 23: 0.0, 21: 0.0, 28: 0.0, 32: 0.0, 26: 0.0, 34: 1.249031, 31: 0.0, 50: 0.0, 46: 3.348016}","{22: 0.0, 9: 0.0, 23: 0.0, 21: 42.613606, 28: 0.0, 32: 0.0, 26: 0.0, 34: 0.0, 31: 0.0, 50: 0.0, 46: 0.0}",10.484354,3.873964,OK_BOTH_VALID,4446.842,random,C201_2.dat
test_data/data_demand_random_50_batch_all1_equal_random/C201_2.dat,8,90,2,5,872.0788655293195,"[[[[0, [7, 6]], [9, [9, 14, 8, 18, 16, 17]], [14, []], [16, []], [17, []], [7, []], [6, []], [32, [32, 26, 27, 24, 31, 30]], [26, []], [31, [35, 39, 38, 42]], [30, []], [39, []], [27, []], [24, []], [46, [46, 48, 44, 47]], [48, []], [8, []], [44, []], [47, []], [18, []], [35, []], [38, []], [42, []]], [[0, [1, 2, 3, 4, 5]], [3, []], [4, []], [2, []], [10, [10, 11]], [13, [13, 12]], [22, [22]], [11, []], [1, [15, 23, 20, 25, 29, 21, 28]], [23, []], [29, []], [21, []], [28, [19, 34, 36]], [5, []], [34, []], [36, []], [41, [41, 43, 37, 40, 33]], [20, []], [12, []], [25, []], [50, [50, 49, 45]], [19, []], [49, []], [43, []], [37, []], [33, []], [45, []], [40, []], [15, []]]], [[[9, [9, 14, 8, 18, 16, 17]]], [[10, [10, 11]]], [[13, [13, 12]]], [[22, [22]]], [[1, [15, 23, 20, 25, 29, 21, 28]]], [[28, [19, 34, 36]]], [[32, [32, 26, 27, 24, 31, 30]]], [[31, [35, 39, 38, 42]]], [[41, [41, 43, 37, 40, 33]]], [[50, [50, 49, 45]]], [[46, [46, 48, 44, 47]]]]]",909.0,"[[[[0, [5, 2, 6, 4, 1]], [13, [13, 11, 10, 8]], [2, []], [1, []], [28, [28, 26, 27, 24, 18]], [5, []], [11, []], [26, []], [6, []], [4, []], [31, [31, 30, 39, 40, 35, 38, 42]], [30, []], [39, []], [27, []], [24, []], [10, []], [46, [46, 48, 44, 47]], [48, []], [8, []], [44, []], [40, []], [47, []], [18, []], [35, []], [38, []], [42, []]], [[0, [7, 3]], [9, [9, 14, 16, 17, 12, 15]], [15, []], [22, [22]], [21, [21, 29, 25, 19, 20, 23]], [14, []], [16, []], [34, [34]], [41, [41, 36, 43, 37, 32, 33]], [36, []], [7, []], [17, []], [29, []], [50, [50, 49, 45]], [25, []], [12, []], [19, []], [49, []], [43, []], [37, []], [20, []], [32, []], [33, []], [3, []], [23, []], [45, []]]], [[[13, [13, 11, 10, 8]]], [[9, [9, 14, 16, 17, 12, 15]]], [[22, [22]], [28, [28, 26, 27, 24, 18]]], [[21, [21, 29, 25, 19, 20, 23]]], [[34, [34]]], [[41, [41, 36, 43, 37, 32, 33]]], [[31, [31, 30, 39, 40, 35, 38, 42]]], [[50, [50, 49, 45]]], [[46, [46, 48, 44, 47]]]]]",3.909091,3.909091,"[55.461698, 72.111026, 72.691127, 20.0, 23.323808, 44.72136, 50.596443, 61.05735, 21.540659, 67.082039, 76.157731]",51.340295,"{9: 130.730849, 10: 0.0, 13: 0.0, 22: 0.0, 1: 0.0, 28: 18.36068, 32: 0.0, 31: 17.797826, 41: 0.0, 50: 0.18034, 46: 3.55019}","{9: 0.0, 10: 0.0, 13: 0.0, 22: 0.0, 1: 0.0, 28: 0.0, 32: 0.0, 31: 0.0, 41: 0.0, 50: 0.0, 46: 0.0}",15.510899,0.0,4.777778,4.777778,"[72.691127, 55.461698, 52.36068, 36.055513, 64.498062, 21.540659, 61.05735, 67.082039, 76.157731]",56.322762,"{13: 43.345564, 9: 130.730849, 22: 61.269151, 28: 97.654436, 21: 0.0, 34: 0.0, 41: 0.0, 31: 0.0, 50: 0.0, 46: 0.0}","{13: 0.0, 9: 0.0, 22: 0.0, 28: 0.0, 21: 0.0, 34: 0.0, 41: 0.0, 31: 0.0, 50: 0.0, 46: 0.0}",33.3,0.0,OK_BOTH_VALID,4901.688,random,C201_2.dat
test_data/data_demand_random_50_batch_all1_equal_random/C201_2.dat,8,120,2,1,876.0788655293195,"[[[[0, [5, 3]], [9, [9, 8, 10]], [5, []], [14, [18, 14, 17]], [17, [28, 29, 21, 24, 27]], [28, []], [29, []], [21, []], [3, []], [31, [31]], [24, []], [39, [39, 30, 40, 35, 38, 42]], [27, []], [30, []], [46, [46, 48, 44, 47]], [8, []], [48, []], [10, []], [44, []], [40, []], [47, []], [18, []], [35, []], [38, []], [42, []]], [[0, [4, 6, 2, 1, 7]], [13, [13]], [4, []], [6, []], [23, [23, 15, 22, 20, 19, 16, 11, 12]], [2, []], [1, []], [15, []], [7, []], [36, [36, 34]], [16, []], [34, []], [41, [41, 32, 25, 37, 26, 33]], [22, []], [11, []], [32, []], [20, []], [50, [50, 49, 43, 45]], [25, []], [12, []], [19, []], [49, []], [43, []], [37, []], [26, []], [33, []], [45, []]]], [[[13, [13]]], [[9, [9, 8, 10]]], [[23, [23, 15, 22, 20, 19, 16, 11, 12]]], [[14, [18, 14, 17]]], [[17, [28, 29, 21, 24, 27]]], [[36, [36, 34]]], [[31, [31]]], [[39, [39, 30, 40, 35, 38, 42]]], [[41, [41, 32, 25, 37, 26, 33]]], [[50, [50, 49, 43, 45]]], [[46, [46, 48, 44, 47]]]]]",892.3112887414927,"[[[[0, [6]], [6, []], [13, [13]], [9, [9, 15, 12, 17]], [15, []], [24, [24, 26, 23, 20, 25, 19, 22]], [26, []], [33, [33]], [23, []], [41, [41, 34, 36, 43, 37, 32]], [34, []], [36, []], [17, []], [20, []], [50, [50, 49, 45]], [25, []], [12, []], [19, []], [49, []], [43, []], [37, []], [32, []], [22, []], [45, []]], [[0, [2, 4, 7, 5, 1]], [3, [3, 10, 11, 8]], [2, []], [10, []], [4, [16, 14, 18]], [11, []], [7, []], [28, [28, 29, 21, 27]], [16, []], [14, []], [5, []], [29, []], [21, []], [1, []], [30, [30, 31, 40, 38, 35, 42, 39]], [31, []], [27, []], [39, []], [48, [48, 46, 44, 47]], [8, []], [46, []], [44, []], [40, []], [38, []], [35, []], [18, []], [47, []], [42, []]]], [[[3, [3, 10, 11, 8]], [13, [13]]], [[9, [9, 15, 12, 17]]], [[4, [16, 14, 18]]], [[28, [28, 29, 21, 27]]], [[24, [24, 26, 23, 20, 25, 19, 22]]], [[33, [33]]], [[30, [30, 31, 40, 38, 35, 42, 39]]], [[41, [41, 34, 36, 43, 37, 32]]], [[50, [50, 49, 45]]], [[48, [48, 46, 44, 47]]]]]",3.909091,3.909091,"[72.691127, 55.461698, 24.33105, 62.096699, 38.626416, 37.363083, 61.05735, 66.603303, 21.540659, 67.082039, 76.157731]",53.001014,"{13: 43.345564, 9: 42.730849, 23: 17.819961, 14: 0.0, 17: 19.582359, 36: 0.0, 31: 0.0, 39: 8.988444, 41: 0.0, 50: 0.0, 46: 6.777214}","{13: 0.0, 9: 0.0, 23: 0.0, 14: 0.0, 17: 0.0, 36: 0.0, 31: 0.0, 39: 0.0, 41: 0.0, 50: 0.0, 46: 0.0}",12.658581,0.0,4.4,4.4,"[72.698191, 55.461698, 68.35203, 44.72136, 78.102497, 41.231056, 48.166378, 21.540659, 67.082039, 80.622577]",57.797849,"{3: 68.117243, 13: 8.352627, 9: 0.0, 4: 0.0, 28: 11.243437, 24: 0.0, 33: 0.0, 30: 0.0, 41: 0.0, 50: 0.0, 48: 7.950609}","{3: 0.0, 13: 0.0, 9: 0.0, 4: 0.0, 28: 0.0, 24: 0.0, 33: 0.0, 30: 0.0, 41: 0.0, 50: 0.0, 48: 0.0}",8.69672,0.0,OK_BOTH_VALID,4511.097,random,C201_2.dat
test_data/data_demand_random_50_batch_all1_equal_random/C201_2.dat,8,120,2,2,848.6155281280883,"[[[[0, [4, 6, 7]], [4, [3, 13, 12, 1]], [13, []], [1, []], [15, [15]], [22, [22, 23, 14, 16, 20, 19, 17, 21]], [3, []], [23, []], [14, []], [16, []], [34, [34, 33, 32, 37, 25, 29, 28, 36]], [33, []], [32, []], [20, []], [6, []], [37, []], [43, [43, 49, 50, 41]], [49, []], [19, []], [12, []], [25, []], [50, []], [7, []], [28, []], [17, []], [36, []], [21, []], [29, []], [41, []]], [[0, [2, 5]], [5, []], [2, []], [9, [9, 18, 8, 10, 11]], [11, []], [26, [26, 24, 27]], [24, []], [27, []], [31, [31]], [42, [42, 38, 35, 40, 39, 30]], [38, []], [35, []], [18, []], [47, [47, 46, 48, 44, 45]], [40, []], [46, []], [8, []], [48, []], [10, []], [39, []], [44, []], [30, []], [45, []]]], [[[4, [3, 13, 12, 1]]], [[15, [15]]], [[9, [9, 18, 8, 10, 11]]], [[22, [22, 23, 14, 16, 20, 19, 17, 21]]], [[26, [26, 24, 27]]], [[34, [34, 33, 32, 37, 25, 29, 28, 36]]], [[31, [31]]], [[42, [42, 38, 35, 40, 39, 30]]], [[43, [43, 49, 50, 41]]], [[47, [47, 46, 48, 44, 45]]]]]",,,4.5,4.5,"[68.35203, 33.526109, 55.461698, 20.0, 40.0, 64.498062, 61.05735, 30.265492, 70.710678, 41.231056]",48.510248,"{4: 35.176015, 15: 0.0, 9: 0.0, 22: 0.0, 26: 34.0, 34: 14.073016, 31: 0.0, 42: 4.132746, 43: 0.0, 47: 5.482782}","{4: 0.0, 15: 0.0, 9: 0.0, 22: 0.0, 26: 0.0, 34: 0.0, 31: 0.0, 42: 0.0, 43: 0.0, 47: 0.0}",9.286456,0.0,,,,,,,,,OK_BEST_ONLY_VALID,4664.978,random,C201_2.dat
test_data/data_demand_random_50_batch_all1_equal_random/C201_2.dat,8,120,2,3,856.6155281280883,"[[[[0, []], [11, [11, 15, 1, 12, 13, 18, 8, 10]], [12, []], [19, [19]], [13, []], [1, []], [31, [31, 30, 35, 27]], [30, []], [42, [42, 38, 24]], [38, []], [35, []], [18, []], [47, [47, 46, 48, 39, 44, 40]], [46, []], [8, []], [48, []], [10, []], [24, []], [27, []], [39, []], [44, []], [40, []], [15, []]], [[0, [2, 6, 3, 4, 7, 5]], [3, []], [4, []], [2, []], [9, [9, 17, 16, 14]], [23, [23, 22, 21]], [22, []], [7, []], [21, []], [29, [29, 28, 25, 26, 20]], [17, []], [28, []], [16, []], [14, []], [34, [34]], [5, []], [36, [41, 43, 32, 33, 36, 37]], [41, []], [20, []], [6, []], [37, []], [43, []], [49, [49, 50, 45]], [25, []], [50, []], [32, []], [26, []], [33, []], [45, []]]], [[[9, [9, 17, 16, 14]]], [[11, [11, 15, 1, 12, 13, 18, 8, 10]]], [[23, [23, 22, 21]]], [[19, [19]]], [[29, [29, 28, 25, 26, 20]]], [[31, [31, 30, 35, 27]]], [[34, [34]]], [[42, [42, 38, 24]]], [[36, [41, 43, 32, 33, 36, 37]]], [[47, [47, 46, 48, 39, 44, 40]]], [[49, [49, 50, 45]]]]]",,,4.0,4.0,"[55.461698, 30.0, 24.33105, 82.462113, 33.105891, 61.05735, 64.498062, 30.265492, 37.363083, 41.231056, 80.622577]",49.127125,"{9: 2.730849, 11: 162.0, 23: 0.0, 19: 40.231056, 29: 0.0, 31: 18.297619, 34: 0.0, 42: 9.604071, 36: 25.950692, 47: 5.482782, 49: 5.629747}","{9: 0.0, 11: 0.0, 23: 0.0, 19: 0.0, 29: 0.0, 31: 0.0, 34: 0.0, 42: 0.0, 36: 0.0, 47: 0.0, 49: 0.0}",24.538802,0.0,,,,,,,,,OK_BEST_ONLY_VALID,3624.415,random,C201_2.dat
test_data/data_demand_random_50_batch_all1_equal_random/C201_2.dat,8,120,2,4,848.6155281280883,"[[[[0, [7, 6, 3, 4]], [4, []], [13, [13, 12]], [7, []], [19, [19, 20, 21, 17, 14, 16, 22]], [12, []], [20, []], [21, []], [29, [29, 28, 25, 26]], [28, []], [17, []], [36, [36, 34, 37, 33, 32]], [14, []], [34, []], [16, []], [41, [41]], [50, [50, 49, 43]], [25, []], [49, []], [43, []], [37, []], [6, []], [32, []], [26, []], [33, []], [3, []], [22, []]], [[0, [2, 5, 1]], [5, []], [9, [9, 11, 10]], [1, []], [23, [23]], [11, [24, 27, 15, 18, 8]], [10, []], [24, []], [27, []], [31, [31, 30]], [30, []], [15, []], [42, [42, 38, 35, 40, 39]], [38, []], [35, []], [18, []], [47, [47, 46, 48, 44, 45]], [40, []], [46, []], [8, []], [48, []], [39, []], [44, []], [2, []], [45, []]]], [[[9, [9, 11, 10]]], [[13, [13, 12]]], [[23, [23]]], [[19, [19, 20, 21, 17, 14, 16, 22]]], [[11, [24, 27, 15, 18, 8]]], [[29, [29, 28, 25, 26]]], [[31, [31, 30]]], [[36, [36, 34, 37, 33, 32]]], [[42, [42, 38, 35, 40, 39]]], [[41, [41]]], [[47, [47, 46, 48, 44, 45]]], [[50, [50, 49, 43]]]]]",,,3.583333,3.583333,"[55.461698, 72.691127, 24.33105, 82.462113, 30.0, 33.105891, 61.05735, 37.363083, 30.265492, 21.540659, 41.231056, 67.082039]",46.38263,"{9: 0.0, 13: 15.345564, 23: 0.0, 19: 18.885493, 11: 58.0, 29: 0.0, 31: 0.0, 36: 39.450485, 42: 0.0, 41: 0.0, 47: 4.615528, 50: 0.0}","{9: 0.0, 13: 0.0, 23: 0.0, 19: 0.0, 11: 0.0, 29: 0.0, 31: 0.0, 36: 0.0, 42: 0.0, 41: 0.0, 47: 0.0, 50: 0.0}",11.358089,0.0,,,,,,,,,OK_BEST_ONLY_VALID,2914.231,random,C201_2.dat
