job_id,instance,A,L,run_index,best_fitness,best_solution,best_multi_fitness,best_multi_solution,best_drone_avg_trip_time,best_multi_visit_trip_count,best_drone_trip_count,best_avg_customers_per_trip,best_multi_drone_avg_trip_time,best_multi_multi_visit_trip_count,best_multi_drone_trip_count,best_multi_avg_customers_per_trip,best_solution_file,best_multi_solution_file,log,best_avg_truck_wait_per_trip,best_avg_drone_wait_per_trip,best_multi_avg_truck_wait_per_trip,best_multi_avg_drone_wait_per_trip
98,test_data/data_demand_random_50_batch_all1_equal_random/C201_1.5.dat,4,90,3,716.0688837,"[[[[0, [2, 4, 3]], [9, [9]], [13, [13, 8, 10]], [8, []], [10, []], [19, [19, 16, 12, 21]], [2, []], [25, [25, 27, 14, 28]], [27, []], [14, []], [4, []], [16, []], [3, []], [34, [34, 41, 42, 39]], [41, []], [12, []], [42, []], [47, [47, 49, 40, 23]], [21, [30, 29]], [49, []], [39, []], [40, []], [28, []], [30, []], [23, []], [29, []]], [[0, [1, 5]], [5, []], [18, [18, 17, 7, 11]], [17, []], [7, []], [15, [15, 6]], [1, []], [31, [31, 32, 22, 24]], [32, []], [38, [38, 26, 37]], [26, []], [36, [36, 20, 33]], [6, []], [20, []], [45, [45, 35, 44, 43]], [11, []], [33, []], [35, []], [50, [50, 46, 48]], [22, []], [44, []], [37, []], [43, []], [46, []], [24, []], [48, []]]], [[[18, [18, 17, 7, 11]]], [[9, [9]]], [[13, [13, 8, 10]]], [[15, [15, 6]]], [[19, [19, 16, 12, 21]]], [[25, [25, 27, 14, 28]]], [[31, [31, 32, 22, 24]]], [[34, [34, 41, 42, 39]]], [[38, [38, 26, 37]]], [[36, [36, 20, 33]]], [[45, [45, 35, 44, 43]]], [[50, [50, 46, 48]]], [[47, [47, 49, 40, 23]]], [[21, [30, 29]]]]]",,,49.14792162,0,14,3.214285714,,,,,,(not found),,8.842237697,0,,
99,test_data/data_demand_random_50_batch_all1_equal_random/C201_1.5.dat,4,120,5,713.840522,"[[[[0, [5, 1]], [5, [7, 9]], [18, [18, 17, 15, 6]], [17, []], [7, []], [15, []], [6, []], [32, [32, 31, 20, 24]], [31, []], [1, []], [26, [26, 36, 38, 19]], [38, []], [36, []], [20, []], [45, [45, 43, 37, 46]], [9, []], [50, [50, 22, 44, 48]], [19, []], [43, []], [22, []], [44, []], [37, []], [46, []], [24, []], [48, []]], [[0, [2, 4, 3]], [10, [10, 13, 8, 12]], [8, []], [13, [23, 16, 21, 14]], [14, []], [27, [27, 25, 34, 28]], [4, []], [2, []], [3, []], [25, []], [35, [35, 41, 42, 39]], [23, []], [12, []], [16, []], [41, []], [34, []], [42, []], [47, [47, 49, 40, 30]], [21, []], [49, []], [39, []], [40, []], [28, []], [30, []], [29, [29, 33, 11]], [33, []], [11, []]]], [[[5, [7, 9]]], [[18, [18, 17, 15, 6]]], [[10, [10, 13, 8, 12]]], [[13, [23, 16, 21, 14]]], [[27, [27, 25, 34, 28]]], [[32, [32, 31, 20, 24]]], [[26, [26, 36, 38, 19]]], [[35, [35, 41, 42, 39]]], [[45, [45, 43, 37, 46]]], [[50, [50, 22, 44, 48]]], [[47, [47, 49, 40, 30]]], [[29, [29, 33, 11]]]]]",829.4798584,"[[[[0, [5, 1]], [7, [7, 10, 13, 6]], [17, [17, 18, 8, 15]], [18, []], [15, []], [5, []], [1, []], [31, [31, 32, 24, 22]], [32, []], [26, [26, 38, 37, 36]], [38, []], [36, [46, 44, 20, 33]], [6, []], [20, []], [33, []], [22, []], [43, [43, 48]], [8, []], [48, []], [24, []], [46, []], [10, []], [37, []], [44, []], [13, []], [45, [45, 29]], [29, []]], [[0, [3]], [9, [9, 4, 12, 2]], [19, [19, 14, 21, 23]], [25, [25, 27, 11, 16]], [2, []], [4, []], [27, []], [14, []], [34, [34, 28, 30]], [3, []], [23, []], [28, []], [39, [39, 49, 40, 47]], [49, []], [21, []], [40, []], [42, [42, 50]], [47, []], [30, []], [50, []], [12, []], [16, []], [41, [41, 35]], [35, []], [11, []]]], [[[9, [9, 4, 12, 2]]], [[7, [7, 10, 13, 6]]], [[17, [17, 18, 8, 15]]], [[19, [19, 14, 21, 23]]], [[25, [25, 27, 11, 16]]], [[31, [31, 32, 24, 22]]], [[34, [34, 28, 30]]], [[26, [26, 38, 37, 36]]], [[36, [46, 44, 20, 33]]], [[39, [39, 49, 40, 47]]], [[43, [43, 48]], [42, [42, 50]]], [[45, [45, 29]]], [[41, [41, 35]]]]]",47.93697378,0,12,3.75,59.29514027,1,13,3.615384615,,,,10.76119062,0,18.240518545,0
100,test_data/data_demand_random_50_batch_all1_equal_random/C201_1.5.dat,8,60,1,719,"[[[[0, [4, 2, 1]], [13, [13, 6]], [4, []], [2, []], [19, [19, 10, 20, 21, 23, 22]], [22, []], [10, []], [20, []], [38, [38, 32, 31, 26, 36, 30, 28, 34]], [32, []], [31, []], [1, []], [26, []], [36, []], [6, []], [30, [40, 39, 49, 47, 42, 45]], [28, []], [40, []], [39, []], [49, []], [21, []], [47, []], [42, []], [34, []], [23, []], [45, []]], [[0, [5, 3]], [5, []], [11, [11, 15, 18, 17, 7, 9, 12, 16]], [15, []], [18, []], [17, []], [7, []], [9, []], [33, [33, 29, 35, 37]], [29, []], [35, [41, 14, 27, 25, 8]], [12, []], [16, []], [41, []], [14, []], [27, []], [3, []], [25, []], [50, [50, 43, 48, 24, 46, 44]], [43, []], [8, []], [48, []], [24, []], [46, []], [37, []], [44, []]]], [[[13, [13, 6]]], [[11, [11, 15, 18, 17, 7, 9, 12, 16]]], [[19, [19, 10, 20, 21, 23, 22]]], [[33, [33, 29, 35, 37]]], [[38, [38, 32, 31, 26, 36, 30, 28, 34]]], [[35, [41, 14, 27, 25, 8]]], [[50, [50, 43, 48, 24, 46, 44]]], [[30, [40, 39, 49, 47, 42, 45]]]]]",,,35.77199863,0,8,5.625,,,,,,(not found),,11.346291202,0,,
101,test_data/data_demand_random_50_batch_all1_equal_random/C201_1.5.dat,8,90,3,706.0483494,"[[[[0, [4, 2, 3]], [4, []], [3, []], [12, [12, 13, 10, 9]], [2, []], [22, [22, 8]], [13, []], [10, [24, 19, 27, 14, 16, 25, 21]], [24, []], [8, []], [19, [30, 28, 20]], [25, []], [27, []], [14, []], [41, [41, 42, 34, 36, 39, 40]], [16, []], [34, []], [42, []], [47, [47, 45, 49]], [21, []], [49, []], [39, []], [40, []], [28, []], [30, []], [36, []], [20, []], [45, []], [9, []]], [[0, [1, 5]], [6, [6]], [7, [7, 18, 17, 15]], [18, []], [17, []], [15, []], [26, [26]], [5, []], [1, [31, 32, 23, 33, 11]], [31, []], [32, []], [38, [38, 37, 35, 29]], [48, [48, 46, 50, 44, 43]], [46, []], [43, []], [37, []], [44, []], [50, []], [35, []], [23, []], [29, []], [33, []], [11, []]]], [[[6, [6]]], [[12, [12, 13, 10, 9]]], [[7, [7, 18, 17, 15]]], [[22, [22, 8]]], [[26, [26]]], [[10, [24, 19, 27, 14, 16, 25, 21]]], [[19, [30, 28, 20]]], [[1, [31, 32, 23, 33, 11]]], [[38, [38, 37, 35, 29]]], [[41, [41, 42, 34, 36, 39, 40]]], [[47, [47, 45, 49]]], [[48, [48, 46, 50, 44, 43]]]]]",744.6619038,"[[[[0, [3, 4, 2]], [8, [8, 9]], [9, [11, 13, 10, 12, 16, 14]], [11, []], [13, []], [10, []], [19, [19, 25, 23, 22]], [4, []], [2, []], [25, []], [3, []], [12, []], [23, []], [42, [42, 41, 37, 34, 27]], [34, []], [16, []], [41, []], [14, []], [27, []], [50, [50, 44, 43, 46, 24, 48]], [22, []], [44, []], [37, []], [43, []], [46, []], [24, []], [48, []]], [[0, [5, 1]], [5, []], [15, [15, 6, 18, 17, 7]], [6, []], [20, [20]], [18, []], [17, []], [7, []], [35, [35, 33, 29, 28, 21, 30, 26, 31]], [33, [38]], [29, []], [45, [45, 40, 39, 36, 32]], [28, []], [40, []], [39, []], [49, [49, 47]], [21, []], [47, []], [30, []], [36, []], [26, []], [1, []], [31, []], [32, []], [38, []]]], [[[8, [8, 9]]], [[15, [15, 6, 18, 17, 7]]], [[9, [11, 13, 10, 12, 16, 14]]], [[20, [20]]], [[19, [19, 25, 23, 22]]], [[35, [35, 33, 29, 28, 21, 30, 26, 31]]], [[33, [38]], [42, [42, 41, 37, 34, 27]]], [[45, [45, 40, 39, 36, 32]]], [[50, [50, 44, 43, 46, 24, 48]]], [[49, [49, 47]]]]]",51.88113859,0,12,3.75,47.06846515,1,10,4.5,,,,7.310824257,0,5.646541229,0.667104888
102,test_data/data_demand_random_50_batch_all1_equal_random/C201_1.5.dat,8,120,3,712.0512484,"[[[[0, [1, 5, 3]], [3, []], [13, [13, 6, 16, 12, 11]], [6, []], [20, [20]], [32, [32, 31, 26, 30, 28, 21, 34]], [31, []], [1, []], [5, []], [26, []], [38, [38, 36, 40, 39, 42, 41]], [36, []], [30, []], [28, []], [40, []], [39, []], [49, [49, 47, 50]], [21, []], [47, []], [42, []], [34, []], [41, []], [16, []], [12, []], [50, []], [11, []]], [[0, [4, 2]], [17, [17, 18, 7, 15, 14, 8, 10]], [18, []], [7, []], [15, []], [29, [29, 33, 23, 19]], [33, []], [23, []], [35, [35, 25, 27, 24, 37, 22]], [25, []], [27, []], [14, []], [4, []], [2, []], [19, []], [43, [43, 48, 46, 44, 45, 9]], [8, []], [48, []], [24, []], [46, []], [10, []], [37, []], [44, []], [22, []], [45, []], [9, []]]], [[[13, [13, 6, 16, 12, 11]]], [[17, [17, 18, 7, 15, 14, 8, 10]]], [[20, [20]]], [[29, [29, 33, 23, 19]]], [[32, [32, 31, 26, 30, 28, 21, 34]]], [[35, [35, 25, 27, 24, 37, 22]]], [[38, [38, 36, 40, 39, 42, 41]]], [[43, [43, 48, 46, 44, 45, 9]]], [[49, [49, 47, 50]]]]]",737.5301454,"[[[[0, [1]], [11, [11, 6, 12]], [13, [13]], [6, []], [20, [20]], [31, [31, 32, 26, 28, 33]], [1, []], [32, []], [26, []], [38, [38, 36, 30, 21, 42, 34]], [36, []], [28, []], [30, []], [40, [40, 39, 49, 47, 41, 50]], [39, []], [49, []], [21, []], [47, []], [42, []], [34, []], [41, []], [12, []], [50, []], [33, []]], [[0, [4, 2, 5]], [5, []], [7, [7, 8, 15, 16, 14]], [18, [18, 17, 9, 10, 3]], [17, []], [15, []], [9, []], [29, [29, 25, 27, 22, 23]], [25, []], [3, []], [16, []], [27, []], [14, []], [4, []], [2, []], [22, []], [44, [44, 43, 19, 46, 37, 24, 35]], [37, []], [10, []], [24, []], [48, [48, 45]], [8, []], [46, []], [43, []], [19, []], [35, []], [23, []], [45, []]]], [[[11, [11, 6, 12]]], [[7, [7, 8, 15, 16, 14]]], [[13, [13]], [18, [18, 17, 9, 10, 3]]], [[20, [20]]], [[29, [29, 25, 27, 22, 23]]], [[31, [31, 32, 26, 28, 33]]], [[38, [38, 36, 30, 21, 42, 34]]], [[40, [40, 39, 49, 47, 41, 50]]], [[44, [44, 43, 19, 46, 37, 24, 35]]], [[48, [48, 45]]]]]",44.68088545,0,9,5,50.27666103,1,10,4.6,,,,13.672360931,0,14.334978021,0
103,test_data/data_demand_random_50_batch_all1_equal_random/C201_1.dat,4,60,3,729.0277564,"[[[[0, [3, 1, 2, 4]], [1, []], [2, [6, 5]], [3, []], [6, []], [5, []], [18, [18, 20, 14]], [20, [38, 32, 13, 16]], [36, [36, 41, 7, 17]], [41, [43, 35, 46, 24]], [38, []], [32, [47, 39, 49, 27]], [14, []], [47, []], [39, []], [13, []], [16, []], [7, []], [49, []], [27, []], [43, []], [17, []], [35, []], [4, []], [46, []], [24, []]], [[0, [11, 10, 12, 8, 9]], [11, []], [29, [29, 25, 31, 22]], [10, [26, 23, 19, 15]], [12, []], [25, []], [31, []], [22, []], [45, [45, 48, 40, 28]], [48, []], [40, []], [28, [50, 44, 21, 33]], [33, []], [26, []], [23, []], [8, []], [19, []], [50, []], [44, []], [9, []], [21, []], [15, []], [37, [37, 30, 42, 34]], [42, []], [34, []], [30, []]]], [[[2, [6, 5]]], [[29, [29, 25, 31, 22]]], [[18, [18, 20, 14]]], [[10, [26, 23, 19, 15]]], [[20, [38, 32, 13, 16]]], [[36, [36, 41, 7, 17]]], [[41, [43, 35, 46, 24]]], [[45, [45, 48, 40, 28]]], [[32, [47, 39, 49, 27]]], [[28, [50, 44, 21, 33]]], [[37, [37, 30, 42, 34]]]]]",,,36.8207213,0,11,3.727272727,,,,,,(not found),,4.044222057,0,,
104,test_data/data_demand_random_50_batch_all1_equal_random/C201_1.dat,4,90,3,627.3573373,"[[[[0, [1]], [1, [4]], [12, [12, 11, 10, 18]], [11, []], [10, []], [31, [31, 25, 22, 29]], [25, []], [40, [40, 17, 20, 24]], [18, []], [29, []], [48, [48, 45, 35, 38]], [22, []], [45, []], [20, []], [24, []], [4, []], [35, []], [17, []], [43, [43, 37, 41, 36]], [37, []], [38, []], [41, []], [36, []]], [[0, [2, 3]], [2, []], [3, []], [6, [6, 5, 9, 7]], [5, []], [9, []], [7, [15, 13, 16, 14]], [16, []], [13, []], [32, [32, 27, 23, 26]], [15, []], [27, []], [14, []], [47, [47, 39, 49, 44]], [39, []], [49, []], [21, [21, 28, 19, 8]], [44, []], [50, [50, 33, 42, 34]], [19, []], [8, []], [23, []], [26, []], [33, []], [28, []], [42, []], [34, []], [46, [46, 30]], [30, []]]], [[[1, [4]]], [[6, [6, 5, 9, 7]]], [[12, [12, 11, 10, 18]]], [[7, [15, 13, 16, 14]]], [[31, [31, 25, 22, 29]]], [[32, [32, 27, 23, 26]]], [[40, [40, 17, 20, 24]]], [[48, [48, 45, 35, 38]]], [[47, [47, 39, 49, 44]]], [[21, [21, 28, 19, 8]]], [[50, [50, 33, 42, 34]]], [[43, [43, 37, 41, 36]]], [[46, [46, 30]]]]]",,,53.70527988,0,13,3.615384615,,,,,,(not found),,0.354336023,0,,
105,test_data/data_demand_random_50_batch_all1_equal_random/C201_1.dat,4,120,3,627.3573373,"[[[[0, [1]], [1, [4]], [12, [12, 11, 10, 18]], [11, []], [10, []], [31, [31, 25, 22, 29]], [25, []], [40, [40, 17, 20, 24]], [18, []], [29, []], [48, [48, 45, 35, 38]], [22, []], [45, []], [20, []], [24, []], [4, []], [35, []], [17, []], [43, [43, 37, 41, 36]], [37, []], [38, []], [41, []], [36, []]], [[0, [2, 3]], [2, []], [3, []], [6, [6, 5, 9, 7]], [5, []], [9, []], [7, [15, 13, 16, 14]], [16, []], [13, []], [32, [32, 27, 23, 26]], [15, []], [27, []], [14, []], [47, [47, 39, 49, 44]], [39, []], [49, []], [21, [21, 28, 19, 8]], [44, []], [50, [50, 33, 42, 34]], [19, []], [8, []], [23, []], [26, []], [33, []], [28, []], [42, []], [34, []], [46, [46, 30]], [30, []]]], [[[1, [4]]], [[6, [6, 5, 9, 7]]], [[12, [12, 11, 10, 18]]], [[7, [15, 13, 16, 14]]], [[31, [31, 25, 22, 29]]], [[32, [32, 27, 23, 26]]], [[40, [40, 17, 20, 24]]], [[48, [48, 45, 35, 38]]], [[47, [47, 39, 49, 44]]], [[21, [21, 28, 19, 8]]], [[50, [50, 33, 42, 34]]], [[43, [43, 37, 41, 36]]], [[46, [46, 30]]]]]",739.9930165,"[[[[0, [2, 3]], [2, [5, 8, 13, 6]], [6, []], [23, [23, 9, 7, 16]], [5, []], [8, []], [3, []], [9, []], [21, [21, 27, 19, 31]], [7, []], [16, []], [13, []], [27, []], [32, [32, 38, 40, 30]], [38, []], [48, [48, 33, 45, 18]], [18, []], [22, [22, 28, 26]], [45, []], [31, []], [40, []], [28, []], [33, []], [26, []], [50, [50, 44, 42]], [19, []], [44, []], [42, []], [30, []]], [[0, [4]], [4, []], [11, [11, 10, 12, 17]], [10, [15, 25, 14]], [25, []], [12, []], [29, [29, 24, 34]], [24, []], [37, [37, 35, 43, 39]], [35, []], [17, []], [43, []], [14, []], [47, [47, 41, 36, 46]], [39, []], [49, [49]], [15, [20, 1]], [41, []], [36, []], [20, []], [46, []], [34, []], [1, []]]], [[[2, [5, 8, 13, 6]]], [[11, [11, 10, 12, 17]]], [[23, [23, 9, 7, 16]]], [[10, [15, 25, 14]]], [[29, [29, 24, 34]]], [[21, [21, 27, 19, 31]]], [[37, [37, 35, 43, 39]]], [[32, [32, 38, 40, 30]]], [[48, [48, 33, 45, 18]]], [[22, [22, 28, 26]]], [[47, [47, 41, 36, 46]]], [[49, [49]], [50, [50, 44, 42]]], [[15, [20, 1]]]]]",53.70527988,0,13,3.615384615,54.04205127,1,13,3.615384615,,,A4L120<=A4L90,0.354336023,0,5.517768775,0
106,test_data/data_demand_random_50_batch_all1_equal_random/C201_1.dat,8,60,3,608.7630546,"[[[[0, [1, 2, 4, 3]], [2, [5, 6]], [6, []], [5, []], [3, []], [1, [17, 14, 13, 16, 7, 15]], [36, [36, 24, 35, 37, 32, 27, 20]], [41, [41]], [24, []], [4, []], [35, []], [17, [43, 38, 47, 39, 49]], [43, []], [37, []], [38, []], [32, []], [14, []], [47, []], [39, []], [13, []], [16, []], [7, []], [49, []], [27, []], [15, []], [20, []]], [[0, [11, 12, 10, 8, 9]], [11, []], [12, []], [10, [25, 18, 26, 23, 19, 21, 22]], [25, []], [29, [29, 31, 28, 34, 30, 40, 33]], [18, []], [31, []], [22, []], [45, [45, 50, 44, 42, 48]], [48, []], [40, []], [28, []], [33, []], [26, []], [23, []], [8, []], [19, []], [50, []], [44, []], [9, []], [21, []], [42, []], [34, []], [46, [46]], [30, []]]], [[[2, [5, 6]]], [[1, [17, 14, 13, 16, 7, 15]]], [[10, [25, 18, 26, 23, 19, 21, 22]]], [[36, [36, 24, 35, 37, 32, 27, 20]]], [[29, [29, 31, 28, 34, 30, 40, 33]]], [[41, [41]]], [[45, [45, 50, 44, 42, 48]]], [[17, [43, 38, 47, 39, 49]]], [[46, [46]]]]]",664.6619038,"[[[[0, [12, 4, 2, 1]], [12, []], [10, [10, 20, 13, 16, 17, 14]], [30, [30]], [20, [36, 24, 35, 37, 32, 27, 34]], [36, []], [24, []], [4, []], [35, []], [17, [43, 39, 47, 7, 38, 41, 49]], [43, []], [37, []], [38, []], [41, []], [32, []], [27, []], [39, []], [47, []], [14, []], [13, []], [16, []], [7, []], [49, []], [42, [42]], [2, []], [1, []], [34, []]], [[0, [5, 6, 3]], [3, []], [5, []], [6, []], [22, [22, 23, 8, 9, 11, 18, 15]], [29, [29, 25, 31, 28, 26, 19, 21]], [11, []], [25, []], [31, []], [45, [45, 40, 33, 48, 50, 44, 46]], [18, []], [48, []], [40, []], [28, []], [33, []], [26, []], [23, []], [8, []], [19, []], [50, []], [44, []], [9, []], [21, []], [15, []], [46, []]]], [[[10, [10, 20, 13, 16, 17, 14]]], [[22, [22, 23, 8, 9, 11, 18, 15]]], [[29, [29, 25, 31, 28, 26, 19, 21]], [30, [30]]], [[20, [36, 24, 35, 37, 32, 27, 34]]], [[45, [45, 40, 33, 48, 50, 44, 46]]], [[17, [43, 39, 47, 7, 38, 41, 49]]], [[42, [42]]]]]",34.89016396,0,9,4.555555556,38.76897678,1,7,6.142857143,,,,5.087867888,0,1.38027197,0
107,test_data/data_demand_random_50_batch_all1_equal_random/C201_1.dat,8,90,4,587.328408,"[[[[0, []], [11, [11, 12, 6, 5, 8, 10]], [10, []], [12, []], [25, [25, 26, 23, 19, 20, 22, 18]], [28, [28, 33, 34, 30, 29]], [26, []], [33, []], [6, []], [5, []], [23, []], [8, []], [19, []], [50, [50, 44, 42, 46, 45, 48, 40, 31]], [44, []], [42, []], [34, []], [46, []], [20, []], [30, []], [45, []], [40, []], [31, []], [18, []], [48, []], [22, []], [29, []]], [[0, [3]], [1, [1, 2, 9, 4, 7]], [2, []], [3, []], [9, []], [21, [21, 15, 17]], [15, []], [4, []], [35, [35, 24, 14, 13, 16, 27]], [17, []], [43, [43, 37, 41, 38, 32, 39, 36]], [37, []], [24, []], [41, []], [38, []], [32, []], [14, []], [47, [47, 49]], [39, []], [13, []], [16, []], [7, []], [49, []], [27, []], [36, []]]], [[[11, [11, 12, 6, 5, 8, 10]]], [[1, [1, 2, 9, 4, 7]]], [[21, [21, 15, 17]]], [[25, [25, 26, 23, 19, 20, 22, 18]]], [[35, [35, 24, 14, 13, 16, 27]]], [[28, [28, 33, 34, 30, 29]]], [[43, [43, 37, 41, 38, 32, 39, 36]]], [[50, [50, 44, 42, 46, 45, 48, 40, 31]]], [[47, [47, 49]]]]]",643.0483494,"[[[[0, [1]], [1, []], [6, [6]], [22, [22, 10, 23, 19, 8, 11, 12, 18]], [10, []], [11, []], [12, []], [25, [25, 31, 29, 28, 33, 26, 30, 34]], [31, []], [18, []], [29, []], [48, [48, 45, 40, 50, 44, 42, 46, 20]], [45, []], [40, []], [28, []], [33, []], [26, []], [23, []], [8, []], [19, []], [50, []], [44, []], [42, []], [34, []], [46, []], [30, []], [20, []], [38, [38]]], [[0, [3, 2]], [2, []], [3, []], [5, [5, 9, 7, 4]], [9, [16, 14, 21, 15]], [21, []], [41, [41, 39, 27, 35, 36, 32, 37, 24]], [15, []], [27, []], [14, []], [47, [47, 13, 49, 17, 43]], [39, []], [13, []], [16, []], [7, []], [49, []], [32, []], [37, []], [4, []], [35, []], [17, []], [43, []], [24, []], [36, []]]], [[[6, [6]], [5, [5, 9, 7, 4]]], [[22, [22, 10, 23, 19, 8, 11, 12, 18]]], [[9, [16, 14, 21, 15]]], [[25, [25, 31, 29, 28, 33, 26, 30, 34]]], [[41, [41, 39, 27, 35, 36, 32, 37, 24]]], [[48, [48, 45, 40, 50, 44, 42, 46, 20]]], [[47, [47, 13, 49, 17, 43]]], [[38, [38]]]]]",58.76355654,0,9,5.444444444,53.79193372,1,8,5.875,,,,9.264084155,0,4.800710838,0
108,test_data/data_demand_random_50_batch_all1_equal_random/C201_1.dat,8,120,4,583.3606798,"[[[[0, []], [11, [11, 12, 10, 18, 6, 5, 8]], [12, []], [10, []], [18, []], [31, [31, 26, 23, 19, 30, 29, 25, 22]], [25, []], [40, [40, 28, 33, 34]], [28, []], [26, []], [33, []], [6, []], [5, []], [23, []], [8, []], [19, []], [50, [50, 44, 42, 46, 45, 48]], [44, []], [42, []], [34, []], [46, []], [30, []], [45, []], [22, []], [48, []], [29, []]], [[0, []], [1, [1, 9, 2, 3, 4, 7, 13]], [2, []], [3, []], [9, []], [21, [21, 15, 17, 14, 16, 20]], [15, []], [24, [24, 37, 35, 36, 32, 27]], [37, []], [4, []], [35, []], [17, []], [43, [43, 38, 41, 47, 39, 49]], [27, []], [49, []], [7, []], [16, []], [13, []], [39, []], [47, []], [14, []], [32, []], [38, []], [41, []], [36, []], [20, []]]], [[[1, [1, 9, 2, 3, 4, 7, 13]]], [[11, [11, 12, 10, 18, 6, 5, 8]]], [[21, [21, 15, 17, 14, 16, 20]]], [[31, [31, 26, 23, 19, 30, 29, 25, 22]]], [[24, [24, 37, 35, 36, 32, 27]]], [[40, [40, 28, 33, 34]]], [[43, [43, 38, 41, 47, 39, 49]]], [[50, [50, 44, 42, 46, 45, 48]]]]]",652.3132079,"[[[[0, [3]], [3, []], [8, [8, 5, 6, 9, 15, 7, 16, 13]], [5, []], [6, []], [28, [28, 26, 23, 19, 21, 27, 14, 20]], [40, [40]], [33, [33, 44, 39, 32, 30]], [26, []], [23, []], [19, []], [50, [50, 49, 47]], [44, []], [9, []], [21, []], [15, []], [27, []], [49, []], [7, []], [16, []], [13, []], [39, []], [47, []], [14, []], [32, []], [20, []], [30, []]], [[0, [1, 2]], [1, []], [2, []], [18, [18, 10, 11, 12, 17, 4]], [10, []], [11, []], [12, []], [25, [25, 31]], [31, []], [29, [29, 22, 36, 37, 35, 24, 34]], [22, []], [45, [45]], [48, [48, 41, 38, 43, 42, 46]], [36, []], [41, []], [38, []], [37, []], [43, []], [17, []], [35, []], [4, []], [24, []], [42, []], [34, []], [46, []]]], [[[8, [8, 5, 6, 9, 15, 7, 16, 13]]], [[18, [18, 10, 11, 12, 17, 4]]], [[28, [28, 26, 23, 19, 21, 27, 14, 20]]], [[25, [25, 31]]], [[40, [40]]], [[29, [29, 22, 36, 37, 35, 24, 34]]], [[45, [45]], [33, [33, 44, 39, 32, 30]]], [[48, [48, 41, 38, 43, 42, 46]]], [[50, [50, 49, 47]]]]]",49.99003674,0,8,6.25,53.25212984,1,9,5.222222222,,,,12.295084972,0,11.588329201,0
109,test_data/data_demand_random_50_batch_all1_equal_random/C201_2.5.dat,4,60,5,1057.907248,"[[[[0, [3, 1, 7]], [7, []], [12, [12, 6, 13]], [19, [19, 21, 17]], [21, []], [6, []], [29, [29, 27, 26]], [34, [34, 9, 11, 10]], [27, []], [3, []], [9, []], [37, [37, 38, 39]], [11, [46, 40, 45, 41]], [46, []], [38, []], [39, [50, 28, 42]], [50, []], [28, []], [40, []], [45, []], [41, []], [10, []], [17, []], [13, []], [26, []], [1, []], [42, []]], [[0, [2, 4]], [15, [15, 5, 16, 8]], [5, []], [18, [18, 20]], [20, [23, 14]], [16, []], [33, [33, 24, 30, 25]], [2, []], [24, [32, 35, 36, 31]], [23, []], [25, []], [35, []], [30, []], [4, []], [14, []], [8, []], [47, [47, 22]], [32, []], [48, [48, 44, 43, 49]], [22, []], [44, []], [43, []], [36, []], [31, []], [49, []]]], [[[12, [12, 6, 13]]], [[15, [15, 5, 16, 8]]], [[18, [18, 20]]], [[19, [19, 21, 17]]], [[20, [23, 14]]], [[29, [29, 27, 26]]], [[33, [33, 24, 30, 25]]], [[34, [34, 9, 11, 10]]], [[24, [32, 35, 36, 31]]], [[37, [37, 38, 39]]], [[11, [46, 40, 45, 41]]], [[39, [50, 28, 42]]], [[47, [47, 22]]], [[48, [48, 44, 43, 49]]]]]",,,39.94294524,0,14,3.214285714,,,,,,(not found),,23.326367992,0,,
110,test_data/data_demand_random_50_batch_all1_equal_random/C201_2.5.dat,4,90,2,1006.803509,"[[[[0, [1]], [7, [7]], [10, [10, 6, 12]], [6, []], [1, []], [18, [18, 15, 13]], [25, [25, 23]], [23, []], [26, [26, 17, 29]], [29, []], [36, [36, 32, 31]], [12, []], [32, []], [31, []], [42, [42, 5, 34, 40]], [5, []], [34, []], [15, []], [40, []], [45, [45, 41, 33, 22]], [41, []], [17, []], [13, []], [33, []], [49, [49, 48, 43, 44]], [48, []], [43, []], [22, []], [44, []]], [[0, [3]], [2, [2]], [9, [9, 4, 8, 11]], [3, []], [19, [19, 14, 16]], [14, []], [4, []], [16, []], [28, [28, 21, 24]], [21, []], [24, [20, 27]], [8, []], [30, [30, 35]], [35, []], [27, []], [20, []], [11, []], [37, [37, 46, 38, 39]], [46, []], [38, []], [39, []], [50, [50, 47]], [47, []]]], [[[7, [7]]], [[2, [2]]], [[9, [9, 4, 8, 11]]], [[10, [10, 6, 12]]], [[19, [19, 14, 16]]], [[18, [18, 15, 13]]], [[25, [25, 23]]], [[26, [26, 17, 29]]], [[28, [28, 21, 24]]], [[24, [20, 27]]], [[36, [36, 32, 31]]], [[30, [30, 35]]], [[42, [42, 5, 34, 40]]], [[37, [37, 46, 38, 39]]], [[45, [45, 41, 33, 22]]], [[49, [49, 48, 43, 44]]], [[50, [50, 47]]]]]",,,53.85336903,0,17,2.823529412,,,,,,(not found),,9.639004195,0,,
